"from","to","weight","pairID","pair_type","year","colony_size","colony_size_c","from_role","to_role","pair_type_2"
"A093","E89B",0.551706357202972,"A093-E89B","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","238E",0.724060881212883,"238E-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","0E3A",0.26931009863289,"0E3A-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","110D",0.485719196582036,"110D-A093","mother-daughter",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-daughter"
"A093","175F",0.485719196582036,"175F-A093","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"A093","1E39",0.633287498567663,"1E39-A093","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"A093","2562",0.472231771131736,"2562-A093","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"A093","28F0",0.655119071608918,"28F0-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","FA6F",0.562478514953592,"A093-FA6F","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"A093","1A0D",0.576896633789037,"1A0D-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","94D3",0.703633678367264,"94D3-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","9900",0.624957029907185,"9900-A093","other",2016,26,-0.491577861808182,"rfid_mom","rfid_mom","other"
"A093","4107",0.538448316894518,"4107-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","A290",0.555536457736527,"A093-A290","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","4D10",0.440020625644551,"4D10-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A093","0832",0.825974860627438,"0832-A093","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"A4F8","1338",0.749914059814369,"1338-A4F8","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"A4F8","110D",0.542842410253892,"110D-A4F8","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"A4F8","175F",0.542842410253892,"175F-A4F8","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"A4F8","1E39",0.545438919966248,"1E39-A4F8","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"A4F8","2562",0.527768228868263,"2562-A4F8","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"A4F8","FA6F",0.624957029907185,"A4F8-FA6F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"A4F8","9900",0.687435544860777,"9900-A4F8","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"8712","1338",0.657088837597603,"1338-8712","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"8712","110D",0.749914059814369,"110D-8712","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"8712","175F",0.749914059814369,"175F-8712","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"8712","1E39",0.66660937320958,"1E39-8712","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"8712","2562",0.729650757667259,"2562-8712","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"8712","FA6F",0.694377602077842,"8712-FA6F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"8712","9900",0.70263302147111,"8712-9900","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"1338","E89B",0.64280803417964,"1338-E89B","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","238E",0.758531786014864,"1338-238E","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","0E3A",0.307758415527409,"0E3A-1338","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","110D",0.514280803417964,"110D-1338","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"1338","175F",0.558803308191617,"1338-175F","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"1338","1E39",0.562478514953592,"1338-1E39","mother-daughter",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-daughter"
"1338","2562",0.588204962287424,"1338-2562","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"1338","28F0",0.580617438649797,"1338-28F0","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","FA6F",0.645111389569634,"1338-FA6F","other",2016,26,-0.491577861808182,"rfid_mom","rfid_off","mother-random-juvenile"
"1338","1A0D",0.679938123066346,"1338-1A0D","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","94D3",0.740657983524948,"1338-94D3","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","9900",0.656196287383981,"1338-9900","other",2016,26,-0.491577861808182,"rfid_mom","rfid_mom","other"
"1338","4107",0.518512152578842,"1338-4107","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","A290",0.53570200854491,"1338-A290","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","4D10",0.48000687521485,"1338-4D10","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"1338","0832",0.719924372636645,"0832-1338","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"E89B","110D",0.457157589746108,"110D-E89B","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"E89B","175F",0.416695313395211,"175F-E89B","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"E89B","1E39",0.454561080033752,"1E39-E89B","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"E89B","2562",0.529401654095808,"2562-E89B","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"E89B","FA6F",0.484853693344584,"E89B-FA6F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"E89B","9900",0.5,"9900-E89B","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"238E","110D",0.555536457736527,"110D-238E","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"238E","175F",0.555536457736527,"175F-238E","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"238E","1E39",0.656196287383981,"1E39-238E","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"238E","2562",0.628527230761676,"238E-2562","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"238E","FA6F",0.542842410253892,"238E-FA6F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"238E","9900",0.647008270479041,"238E-9900","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"0E3A","110D",0.25814768405061,"0E3A-110D","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"0E3A","175F",0.25814768405061,"0E3A-175F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"0E3A","1E39",0.285787948730541,"0E3A-1E39","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"0E3A","2562",0.250085940185631,"0E3A-2562","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"0E3A","FA6F",0.275939118787117,"0E3A-FA6F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"0E3A","9900",0.147180150850303,"0E3A-9900","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"110D","175F",0.870840217789064,"110D-175F","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"110D","1E39",0.774099291409308,"110D-1E39","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"110D","2562",0.843631832244758,"110D-2562","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"110D","28F0",0.687435544860777,"110D-28F0","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"110D","FA6F",0.749914059814369,"110D-FA6F","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"110D","1A0D",0.468760742523204,"110D-1A0D","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"110D","94D3",0.529401654095808,"110D-94D3","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"110D","9900",0.611072915473053,"110D-9900","other",2016,26,-0.491577861808182,"rfid_off","rfid_mom","mother-random-juvenile"
"110D","4107",0.437521485046408,"110D-4107","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"110D","A290",0.5,"110D-A290","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"110D","4D10",0.272805400168756,"110D-4D10","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"110D","0832",0.371472769238324,"0832-110D","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","1E39",0.718674802337573,"175F-1E39","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"175F","2562",0.843631832244758,"175F-2562","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"175F","28F0",0.687435544860777,"175F-28F0","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","FA6F",0.866540621061075,"175F-FA6F","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"175F","1A0D",0.468760742523204,"175F-1A0D","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","94D3",0.575731533277082,"175F-94D3","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","9900",0.657088837597603,"175F-9900","mother-daughter",2016,26,-0.491577861808182,"rfid_off","rfid_mom","mother-daughter"
"175F","4107",0.48387651227004,"175F-4107","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","A290",0.5,"175F-A290","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","4D10",0.272805400168756,"175F-4D10","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"175F","0832",0.371472769238324,"0832-175F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","2562",0.749914059814369,"1E39-2562","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"1E39","28F0",0.699931247851495,"1E39-28F0","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","FA6F",0.709605340489471,"1E39-FA6F","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"1E39","1A0D",0.419382561350203,"1A0D-1E39","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","94D3",0.531239257476796,"1E39-94D3","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","9900",0.571404017089819,"1E39-9900","other",2016,26,-0.491577861808182,"rfid_off","rfid_mom","mother-random-juvenile"
"1E39","4107",0.433356250716168,"1E39-4107","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","A290",0.551706357202972,"1E39-A290","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","4D10",0.300068752148505,"1E39-4D10","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1E39","0832",0.5,"0832-1E39","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","28F0",0.66660937320958,"2562-28F0","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","FA6F",0.781153317291165,"2562-FA6F","other",2016,26,-0.491577861808182,"rfid_off","rfid_off","other"
"2562","1A0D",0.411795037712576,"1A0D-2562","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","94D3",0.472231771131736,"2562-94D3","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","9900",0.638841144341316,"2562-9900","other",2016,26,-0.491577861808182,"rfid_off","rfid_mom","mother-random-juvenile"
"2562","4107",0.382393383616768,"2562-4107","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","A290",0.484853693344584,"2562-A290","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","4D10",0.264786767233535,"2562-4D10","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"2562","0832",0.400034376074252,"0832-2562","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"28F0","FA6F",0.733253122493411,"28F0-FA6F","other",2016,26,-0.491577861808182,NA,"rfid_off","other"
"28F0","9900",0.5,"28F0-9900","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"FA6F","1A0D",0.5,"1A0D-FA6F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"FA6F","94D3",0.562478514953592,"94D3-FA6F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"FA6F","9900",0.696901986520412,"9900-FA6F","other",2016,26,-0.491577861808182,"rfid_off","rfid_mom","mother-random-juvenile"
"FA6F","4107",0.517235452400991,"4107-FA6F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"FA6F","A290",0.48387651227004,"A290-FA6F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"FA6F","4D10",0.290394659510529,"4D10-FA6F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"FA6F","0832",0.437521485046408,"0832-FA6F","other",2016,26,-0.491577861808182,"rfid_off",NA,"other"
"1A0D","9900",0.566643749283832,"1A0D-9900","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"94D3","9900",0.677358365029553,"94D3-9900","other",2016,26,-0.491577861808182,NA,"rfid_mom","other"
"9900","4107",0.586177262004955,"4107-9900","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"9900","A290",0.411795037712576,"9900-A290","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"9900","4D10",0.354888610430366,"4D10-9900","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"9900","0832",0.599965623925748,"0832-9900","other",2016,26,-0.491577861808182,"rfid_mom",NA,"other"
"5EBF3C","4FCA",0.608658286875813,"4FCA-5EBF3C","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5EBF3C","4107",0.576896633789037,"4107-5EBF3C","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5EBF3C","A290",0.615344950683555,"5EBF3C-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5EBF3C","1E39",0.576896633789037,"1E39-5EBF3C","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5EBF3C","ED72",0.5,"5EBF3C-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5EBF3C","D8F5",0.580617438649797,"5EBF3C-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5EBF3C","FBF5",0.703633678367264,"5EBF3C-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5EBF3C","F886",0.633287498567663,"5EBF3C-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5EBF3C","FA5B",0.48387651227004,"5EBF3C-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5EBF3C","E89B",0.433356250716168,"5EBF3C-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A1D2","4FCA",0.608658286875813,"4FCA-A1D2","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A1D2","4107",0.708261716511974,"4107-A1D2","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A1D2","A290",0.5,"A1D2-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A1D2","1E39",0.518512152578842,"1E39-A1D2","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A1D2","ED72",0.457157589746108,"A1D2-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A1D2","D8F5",0.531239257476796,"A1D2-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A1D2","FBF5",0.703633678367264,"A1D2-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A1D2","F886",0.580617438649797,"A1D2-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A1D2","FA5B",0.48387651227004,"A1D2-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A1D2","E89B",0.53570200854491,"A1D2-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4D10","4FCA",0.250085940185631,"4D10-4FCA","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4D10","4107",0.200103128222757,"4107-4D10","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4D10","A290",0.19058259261078,"4D10-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4D10","1E39",0.200103128222757,"1E39-4D10","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4D10","ED72",0.133459378938925,"4D10-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"4D10","D8F5",0.142979914550901,"4D10-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"4D10","FBF5",0.160116878652458,"4D10-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"4D10","F886",0.142979914550901,"4D10-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"4D10","FA5B",0.115516831054816,"4D10-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"4D10","E89B",0.130561824622237,"4D10-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"94D3","4FCA",0.611072915473053,"4FCA-94D3","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"94D3","4107",0.571404017089819,"4107-94D3","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"94D3","A290",0.478268342624837,"94D3-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"94D3","1E39",0.571404017089819,"1E39-94D3","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"94D3","ED72",0.343803712616019,"94D3-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"94D3","D8F5",0.413822737995045,"94D3-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"94D3","FBF5",0.461551683105482,"94D3-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"94D3","F886",0.366712501432337,"94D3-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"94D3","FA5B",0.407439237105789,"94D3-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"94D3","E89B",0.400034376074252,"94D3-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"9900","4FCA",0.559979374355449,"4FCA-9900","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"9900","4107",0.53570200854491,"4107-9900","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"9900","A290",0.571404017089819,"9900-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"9900","1E39",0.592560762894211,"1E39-9900","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"9900","ED72",0.709605340489471,"9900-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"9900","D8F5",0.758531786014864,"9900-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"9900","FBF5",0.714212051269459,"9900-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"9900","F886",0.645111389569634,"9900-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"9900","FA5B",0.714212051269459,"9900-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"9900","E89B",0.66660937320958,"9900-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"775E","4FCA",0.681755679864996,"4FCA-775E","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"775E","4107",0.708261716511974,"4107-775E","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"775E","A290",0.679938123066346,"775E-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"775E","1E39",0.639951873496047,"1E39-775E","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"775E","ED72",0.5,"775E-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"775E","D8F5",0.580617438649797,"775E-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"775E","FBF5",0.769138218261628,"775E-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"775E","F886",0.531239257476796,"775E-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"775E","FA5B",0.48387651227004,"775E-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"775E","E89B",0.482764547599009,"775E-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5440","4FCA",0.521731657375163,"4FCA-5440","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5440","4107",0.559979374355449,"4107-5440","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5440","A290",0.538448316894518,"5440-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5440","1E39",0.5,"1E39-5440","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"5440","ED72",0.484853693344584,"5440-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5440","D8F5",0.51612348772996,"5440-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5440","FBF5",0.571404017089819,"5440-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5440","F886",0.468760742523204,"5440-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5440","FA5B",0.419382561350203,"5440-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"5440","E89B",0.413822737995045,"5440-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"4FCA","0832",0.684147201968483,"0832-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","A093",0.521731657375163,"4FCA-A093","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","A4F8",0.714212051269459,"4FCA-A4F8","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","8712",0.681755679864996,"4FCA-8712","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","1338",0.608658286875813,"1338-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","238E",0.6190066951497,"238E-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","4107",0.565194972125488,"4107-4FCA","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4FCA","A290",0.608658286875813,"4FCA-A290","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4FCA","175F",0.277854169053894,"175F-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","1E39",0.565194972125488,"1E39-4FCA","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4FCA","2562",0.466678125358084,"2562-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","ED72",0.437521485046408,"4FCA-ED72","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4FCA","D8F5",0.466678125358084,"4FCA-D8F5","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4FCA","FBF5",0.639951873496047,"4FCA-FBF5","mother-daughter",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-daughter"
"4FCA","F886",0.466678125358084,"4FCA-F886","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4FCA","DB0A",0.277854169053894,"4FCA-DB0A","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","6587",0.58330468660479,"4FCA-6587","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","FA5B",0.366712501432337,"4FCA-FA5B","other",2017,31,4.50842213819182,"rfid_mom","rfid_off","mother-random-juvenile"
"4FCA","1A0D",0.388927084526947,"1A0D-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"4FCA","E89B",0.35719196582036,"4FCA-E89B","other",2017,31,4.50842213819182,"rfid_mom","rfid_mom","other"
"4FCA","110D",0.46429799145509,"110D-4FCA","other",2017,31,4.50842213819182,"rfid_mom",NA,"other"
"0832","4107",0.565194972125488,"0832-4107","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"0832","A290",0.761814729329339,"0832-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"0832","1E39",0.714212051269459,"0832-1E39","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"0832","ED72",0.533321874641915,"0832-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"0832","D8F5",0.517235452400991,"0832-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"0832","FBF5",0.576896633789037,"0832-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"0832","F886",0.466678125358084,"0832-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"0832","FA5B",0.518512152578842,"0832-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"0832","E89B",0.51999312478515,"0832-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A093","4107",0.695584916376462,"4107-A093","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A093","A290",0.538448316894518,"A093-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A093","1E39",0.5,"1E39-A093","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A093","ED72",0.441196691808383,"A093-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A093","D8F5",0.468760742523204,"A093-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A093","FBF5",0.571404017089819,"A093-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A093","F886",0.468760742523204,"A093-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A093","FA5B",0.419382561350203,"A093-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A093","E89B",0.46429799145509,"A093-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A4F8","4107",0.599965623925748,"4107-A4F8","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A4F8","A290",0.863511359729992,"A290-A4F8","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A4F8","1E39",0.818072439763742,"1E39-A4F8","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"A4F8","ED72",0.612864414109715,"A4F8-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A4F8","D8F5",0.655119071608918,"A4F8-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A4F8","FBF5",0.73068990136711,"A4F8-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A4F8","F886",0.5,"A4F8-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A4F8","FA5B",0.551706357202972,"A4F8-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"A4F8","E89B",0.5,"A4F8-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"8712","4107",0.782511545877113,"4107-8712","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"8712","A290",0.615344950683555,"8712-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"8712","1E39",0.708261716511974,"1E39-8712","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"8712","ED72",0.5,"8712-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"8712","D8F5",0.689589976410901,"8712-D8F5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"8712","FBF5",0.769138218261628,"8712-FBF5","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"8712","F886",0.580617438649797,"8712-F886","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"8712","FA5B",0.586177262004955,"8712-FA5B","other",2017,31,4.50842213819182,NA,"rfid_off","other"
"8712","E89B",0.53570200854491,"8712-E89B","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"1338","4107",0.576896633789037,"1338-4107","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"1338","A290",0.679938123066346,"1338-A290","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"1338","1E39",0.782511545877113,"1338-1E39","other",2017,31,4.50842213819182,NA,"rfid_mom","other"
"1338","ED72",0.593717772430388,"1338-ED72","other",2017,31,4.50842213819182,NA,"rfid_off","other"
