"from","to","weight","pairID","pair_type"
"909D","8EBE",0.2,"8EBE-909D","other"
"96BF","877B",0.458333333333333,"877B-96BF","other"
"96BF","8870",0.5,"8870-96BF","other"
"96BF","91BD",0.478260869565217,"91BD-96BF","other"
"96BF","1A0D",0.4,"1A0D-96BF","other"
"96BF","ED95",0.2,"96BF-ED95","other"
"96BF","8EBE",0.333333333333333,"8EBE-96BF","other"
"877B","8870",0.64,"877B-8870","other"
"877B","91BD",0.8,"877B-91BD","other"
"877B","1A0D",0.28,"1A0D-877B","other"
"877B","ED95",0.208333333333333,"877B-ED95","other"
"877B","8EBE",0.173913043478261,"877B-8EBE","other"
"8870","91BD",0.6,"8870-91BD","other"
"8870","1A0D",0.285714285714286,"1A0D-8870","other"
"8870","ED95",0.333333333333333,"8870-ED95","other"
"8870","8EBE",0.222222222222222,"8870-8EBE","other"
"91BD","1A0D",0.409090909090909,"1A0D-91BD","other"
"91BD","ED95",0.217391304347826,"91BD-ED95","other"
"91BD","8EBE",0.130434782608696,"8EBE-91BD","other"
"1A0D","ED95",0.363636363636364,"1A0D-ED95","other"
"1A0D","8EBE",0.181818181818182,"1A0D-8EBE","other"
"ED95","8EBE",0.25,"8EBE-ED95","other"
