"from","to","weight","pairID","pair_type","year"
"A0CF","A1D2",0.461538461538462,"A0CF-A1D2","other",2015
"A0CF","61B2",0.217391304347826,"61B2-A0CF","other",2015
"A0CF","4D10",0.62962962962963,"4D10-A0CF","other",2015
"A0CF","1A0D",0.62962962962963,"1A0D-A0CF","other",2015
"A0CF","94D3",0.136363636363636,"94D3-A0CF","other",2015
"A0CF","9900",0.552631578947368,"9900-A0CF","other",2015
"A0CF","775E",0.0869565217391304,"775E-A0CF","other",2015
"A0CF","5440",0.7,"5440-A0CF","other",2015
"A0CF","4FCA",0.67741935483871,"4FCA-A0CF","other",2015
"A0CF","4F91",0.444444444444444,"4F91-A0CF","other",2015
"A0CF","0832",0.4375,"0832-A0CF","other",2015
"A0CF","A093",0.0434782608695652,"A093-A0CF","other",2015
"A0CF","A4F8",0.466666666666667,"A0CF-A4F8","other",2015
"A0CF","900E",0.525,"900E-A0CF","other",2015
"A0CF","8712",0.421052631578947,"8712-A0CF","other",2015
"A0CF","1338",0.4,"1338-A0CF","other",2015
"A0CF","E89B",0.454545454545455,"A0CF-E89B","other",2015
"A0CF","238E",0.357142857142857,"238E-A0CF","other",2015
"A0CF","4107",0.41304347826087,"4107-A0CF","other",2015
"A0CF","A290",0.409090909090909,"A0CF-A290","other",2015
"5EBF3C","A1D2",0.294117647058824,"5EBF3C-A1D2","other",2015
"5EBF3C","61B2",0.333333333333333,"5EBF3C-61B2","other",2015
"5EBF3C","4D10",0.272727272727273,"4D10-5EBF3C","other",2015
"5EBF3C","1A0D",0.217391304347826,"1A0D-5EBF3C","other",2015
"5EBF3C","94D3",0.5,"5EBF3C-94D3","other",2015
"5EBF3C","9900",0.162162162162162,"5EBF3C-9900","other",2015
"5EBF3C","775E",0.125,"5EBF3C-775E","other",2015
"5EBF3C","5440",0.206896551724138,"5440-5EBF3C","other",2015
"5EBF3C","4FCA",0.2,"4FCA-5EBF3C","other",2015
"5EBF3C","4F91",0.277777777777778,"4F91-5EBF3C","other",2015
"5EBF3C","0832",0.111111111111111,"0832-5EBF3C","other",2015
"5EBF3C","A093",0.142857142857143,"5EBF3C-A093","other",2015
"5EBF3C","A4F8",0.217391304347826,"5EBF3C-A4F8","other",2015
"5EBF3C","900E",0.153846153846154,"5EBF3C-900E","other",2015
"5EBF3C","8712",0.1875,"5EBF3C-8712","other",2015
"5EBF3C","1338",0.238095238095238,"1338-5EBF3C","other",2015
"5EBF3C","E89B",0.142857142857143,"5EBF3C-E89B","other",2015
"5EBF3C","238E",0.108108108108108,"238E-5EBF3C","other",2015
"5EBF3C","4107",0.113636363636364,"4107-5EBF3C","other",2015
"5EBF3C","A290",0.121951219512195,"5EBF3C-A290","other",2015
"A1D2","61B2",0.294117647058824,"61B2-A1D2","other",2015
"A1D2","4D10",0.407407407407407,"4D10-A1D2","other",2015
"A1D2","1A0D",0.357142857142857,"1A0D-A1D2","other",2015
"A1D2","94D3",0.1875,"94D3-A1D2","other",2015
"A1D2","9900",0.394736842105263,"9900-A1D2","other",2015
"A1D2","775E",0.0555555555555556,"775E-A1D2","other",2015
"A1D2","5440",0.40625,"5440-A1D2","other",2015
"A1D2","4FCA",0.4375,"4FCA-A1D2","other",2015
"A1D2","4F91",0.375,"4F91-A1D2","other",2015
"A1D2","0832",0.379310344827586,"0832-A1D2","other",2015
"A1D2","A093",0.0588235294117647,"A093-A1D2","other",2015
"A1D2","A4F8",0.310344827586207,"A1D2-A4F8","other",2015
"A1D2","900E",0.41025641025641,"900E-A1D2","other",2015
"A1D2","8712",0.333333333333333,"8712-A1D2","other",2015
"A1D2","1338",0.384615384615385,"1338-A1D2","other",2015
"A1D2","E89B",0.380952380952381,"A1D2-E89B","other",2015
"A1D2","238E",0.307692307692308,"238E-A1D2","mother-daughter",2015
"A1D2","4107",0.372093023255814,"4107-A1D2","other",2015
"A1D2","A290",0.333333333333333,"A1D2-A290","other",2015
"61B2","4D10",0.272727272727273,"4D10-61B2","other",2015
"61B2","1A0D",0.272727272727273,"1A0D-61B2","other",2015
"61B2","94D3",0.5,"61B2-94D3","other",2015
"61B2","9900",0.162162162162162,"61B2-9900","other",2015
"61B2","775E",0.125,"61B2-775E","other",2015
"61B2","5440",0.166666666666667,"5440-61B2","other",2015
"61B2","4FCA",0.2,"4FCA-61B2","other",2015
"61B2","4F91",0.210526315789474,"4F91-61B2","other",2015
"61B2","0832",0.2,"0832-61B2","other",2015
"61B2","A093",0.142857142857143,"61B2-A093","other",2015
"61B2","A4F8",0.272727272727273,"61B2-A4F8","other",2015
"61B2","900E",0.125,"61B2-900E","other",2015
"61B2","8712",0.151515151515152,"61B2-8712","other",2015
"61B2","1338",0.3,"1338-61B2","other",2015
"61B2","E89B",0.142857142857143,"61B2-E89B","other",2015
"61B2","238E",0.171428571428571,"238E-61B2","other",2015
"61B2","4107",0.13953488372093,"4107-61B2","other",2015
"61B2","A290",0.121951219512195,"61B2-A290","other",2015
"4D10","1A0D",0.571428571428571,"1A0D-4D10","other",2015
"4D10","94D3",0.136363636363636,"4D10-94D3","other",2015
"4D10","9900",0.552631578947368,"4D10-9900","other",2015
"4D10","775E",0.0416666666666667,"4D10-775E","other",2015
"4D10","5440",0.645161290322581,"4D10-5440","other",2015
"4D10","4FCA",0.733333333333333,"4D10-4FCA","other",2015
"4D10","4F91",0.625,"4D10-4F91","other",2015
"4D10","0832",0.586206896551724,"0832-4D10","other",2015
"4D10","A093",0.0434782608695652,"4D10-A093","other",2015
"4D10","A4F8",0.517241379310345,"4D10-A4F8","other",2015
"4D10","900E",0.525,"4D10-900E","other",2015
"4D10","8712",0.421052631578947,"4D10-8712","other",2015
"4D10","1338",0.448275862068966,"1338-4D10","other",2015
"4D10","E89B",0.454545454545455,"4D10-E89B","other",2015
"4D10","238E",0.390243902439024,"238E-4D10","other",2015
"4D10","4107",0.41304347826087,"4107-4D10","other",2015
"4D10","A290",0.409090909090909,"4D10-A290","other",2015
"1A0D","94D3",0.136363636363636,"1A0D-94D3","other",2015
"1A0D","9900",0.594594594594595,"1A0D-9900","other",2015
"1A0D","775E",0.0416666666666667,"1A0D-775E","other",2015
"1A0D","5440",0.645161290322581,"1A0D-5440","other",2015
"1A0D","4FCA",0.67741935483871,"1A0D-4FCA","other",2015
"1A0D","4F91",0.5,"1A0D-4F91","other",2015
"1A0D","0832",0.483870967741935,"0832-1A0D","other",2015
"1A0D","A093",0.0434782608695652,"1A0D-A093","other",2015
"1A0D","A4F8",0.517241379310345,"1A0D-A4F8","other",2015
"1A0D","900E",0.48780487804878,"1A0D-900E","other",2015
"1A0D","8712",0.35,"1A0D-8712","other",2015
"1A0D","1338",0.5,"1338-1A0D","other",2015
"1A0D","E89B",0.454545454545455,"1A0D-E89B","other",2015
"1A0D","238E",0.425,"1A0D-238E","other",2015
"1A0D","4107",0.477272727272727,"1A0D-4107","other",2015
"1A0D","A290",0.441860465116279,"1A0D-A290","other",2015
"94D3","9900",0.0810810810810811,"94D3-9900","other",2015
"94D3","775E",0.2,"775E-94D3","other",2015
"94D3","5440",0.103448275862069,"5440-94D3","other",2015
"94D3","4FCA",0.1,"4FCA-94D3","other",2015
"94D3","4F91",0.111111111111111,"4F91-94D3","other",2015
"94D3","0832",0.08,"0832-94D3","other",2015
"94D3","A093",0.25,"94D3-A093","other",2015
"94D3","A4F8",0.136363636363636,"94D3-A4F8","other",2015
"94D3","900E",0.0769230769230769,"900E-94D3","other",2015
"94D3","8712",0.09375,"8712-94D3","other",2015
"94D3","1338",0.15,"1338-94D3","other",2015
"94D3","E89B",0.0714285714285714,"94D3-E89B","other",2015
"94D3","238E",0.0857142857142857,"238E-94D3","other",2015
"94D3","4107",0.0697674418604651,"4107-94D3","other",2015
"94D3","A290",0.075,"94D3-A290","other",2015
"9900","775E",0.0256410256410256,"775E-9900","other",2015
"9900","5440",0.692307692307692,"5440-9900","other",2015
"9900","4FCA",0.763157894736842,"4FCA-9900","other",2015
"9900","4F91",0.421052631578947,"4F91-9900","other",2015
"9900","0832",0.564102564102564,"0832-9900","other",2015
"9900","A093",0.0263157894736842,"9900-A093","other",2015
"9900","A4F8",0.512820512820513,"9900-A4F8","other",2015
"9900","900E",0.80952380952381,"900E-9900","other",2015
"9900","8712",0.533333333333333,"8712-9900","other",2015
"9900","1338",0.425,"1338-9900","other",2015
"9900","E89B",0.755555555555556,"9900-E89B","other",2015
"9900","238E",0.565217391304348,"238E-9900","other",2015
"9900","4107",0.666666666666667,"4107-9900","other",2015
"9900","A290",0.638297872340426,"9900-A290","mother-daughter",2015
"775E","5440",0.0666666666666667,"5440-775E","other",2015
"775E","4FCA",0.03125,"4FCA-775E","other",2015
"775E","4F91",0.0526315789473684,"4F91-775E","other",2015
"775E","0832",0.0384615384615385,"0832-775E","other",2015
"775E","A093",0.25,"775E-A093","other",2015
"775E","A4F8",0.0416666666666667,"775E-A4F8","other",2015
"775E","900E",0.05,"775E-900E","other",2015
"775E","8712",0.0606060606060606,"775E-8712","other",2015
"775E","1338",0.0454545454545455,"1338-775E","other",2015
"775E","E89B",0.0227272727272727,"775E-E89B","other",2015
"775E","238E",0.027027027027027,"238E-775E","other",2015
"775E","4107",0.0222222222222222,"4107-775E","other",2015
"775E","A290",0.0238095238095238,"775E-A290","other",2015
"5440","4FCA",0.685714285714286,"4FCA-5440","other",2015
"5440","4F91",0.483870967741935,"4F91-5440","other",2015
"5440","0832",0.558823529411765,"0832-5440","other",2015
"5440","A093",0.0333333333333333,"5440-A093","other",2015
"5440","A4F8",0.457142857142857,"5440-A4F8","other",2015
"5440","900E",0.743589743589744,"5440-900E","other",2015
"5440","8712",0.564102564102564,"5440-8712","other",2015
"5440","1338",0.4,"1338-5440","other",2015
"5440","E89B",0.577777777777778,"5440-E89B","mother-daughter",2015
"5440","238E",0.488372093023256,"238E-5440","other",2015
"5440","4107",0.5,"4107-5440","other",2015
"5440","A290",0.568181818181818,"5440-A290","other",2015
"4FCA","4F91",0.516129032258065,"4F91-4FCA","other",2015
"4FCA","0832",0.6875,"0832-4FCA","other",2015
"4FCA","A093",0.032258064516129,"4FCA-A093","other",2015
"4FCA","A4F8",0.529411764705882,"4FCA-A4F8","other",2015
"4FCA","900E",0.682926829268293,"4FCA-900E","other",2015
"4FCA","8712",0.476190476190476,"4FCA-8712","other",2015
"4FCA","1338",0.428571428571429,"1338-4FCA","other",2015
"4FCA","E89B",0.636363636363636,"4FCA-E89B","other",2015
"4FCA","238E",0.511627906976744,"238E-4FCA","other",2015
"4FCA","4107",0.58695652173913,"4107-4FCA","other",2015
"4FCA","A290",0.555555555555556,"4FCA-A290","other",2015
"4F91","0832",0.518518518518518,"0832-4F91","other",2015
"4F91","A4F8",0.392857142857143,"4F91-A4F8","other",2015
"4F91","900E",0.4,"4F91-900E","other",2015
"4F91","8712",0.324324324324324,"4F91-8712","other",2015
"4F91","1338",0.48,"1338-4F91","other",2015
"4F91","E89B",0.372093023255814,"4F91-E89B","other",2015
"4F91","238E",0.3,"238E-4F91","other",2015
"4F91","4107",0.363636363636364,"4107-4F91","other",2015
"4F91","A290",0.295454545454545,"4F91-A290","other",2015
"0832","A4F8",0.533333333333333,"0832-A4F8","other",2015
"0832","900E",0.536585365853659,"0832-900E","other",2015
"0832","8712",0.4,"0832-8712","other",2015
"0832","1338",0.419354838709677,"0832-1338","other",2015
"0832","E89B",0.5,"0832-E89B","other",2015
"0832","238E",0.439024390243902,"0832-238E","other",2015
"0832","4107",0.488888888888889,"0832-4107","other",2015
"0832","A290",0.454545454545455,"0832-A290","other",2015
"A093","A4F8",0.0434782608695652,"A093-A4F8","other",2015
"A093","900E",0.025,"900E-A093","other",2015
"A093","8712",0.0303030303030303,"8712-A093","other",2015
"A093","1338",0.0476190476190476,"1338-A093","other",2015
"A093","E89B",0.0232558139534884,"A093-E89B","other",2015
"A093","238E",0.0277777777777778,"238E-A093","other",2015
"A093","4107",0.0227272727272727,"4107-A093","other",2015
"A093","A290",0.024390243902439,"A093-A290","other",2015
"A4F8","900E",0.452380952380952,"900E-A4F8","other",2015
"A4F8","8712",0.45945945945946,"8712-A4F8","other",2015
"A4F8","1338",0.5,"1338-A4F8","other",2015
"A4F8","E89B",0.422222222222222,"A4F8-E89B","other",2015
"A4F8","238E",0.425,"238E-A4F8","other",2015
"A4F8","4107",0.444444444444444,"4107-A4F8","other",2015
"A4F8","A290",0.441860465116279,"A290-A4F8","other",2015
"900E","8712",0.651162790697674,"8712-900E","other",2015
"900E","1338",0.404761904761905,"1338-900E","other",2015
"900E","E89B",0.760869565217391,"900E-E89B","other",2015
"900E","238E",0.574468085106383,"238E-900E","other",2015
"900E","4107",0.64,"4107-900E","other",2015
"900E","A290",0.680851063829787,"900E-A290","other",2015
"8712","1338",0.368421052631579,"1338-8712","other",2015
"8712","E89B",0.541666666666667,"8712-E89B","other",2015
"8712","238E",0.558139534883721,"238E-8712","other",2015
"8712","4107",0.5,"4107-8712","mother-daughter",2015
"8712","A290",0.6,"8712-A290","other",2015
"1338","E89B",0.441860465116279,"1338-E89B","other",2015
"1338","238E",0.375,"1338-238E","other",2015
"1338","4107",0.465116279069767,"1338-4107","other",2015
"1338","A290",0.428571428571429,"1338-A290","other",2015
"E89B","238E",0.638297872340426,"238E-E89B","other",2015
"E89B","4107",0.808510638297872,"4107-E89B","other",2015
"E89B","A290",0.782608695652174,"A290-E89B","other",2015
"238E","4107",0.659574468085106,"238E-4107","other",2015
"238E","A290",0.595744680851064,"238E-A290","other",2015
"4107","A290",0.804347826086957,"4107-A290","other",2015
"5EBF3C","A1D2",0.655172413793103,"5EBF3C-A1D2","other",2016
"5EBF3C","775E",0.655172413793103,"5EBF3C-775E","other",2016
"5EBF3C","5440",0.566666666666667,"5440-5EBF3C","other",2016
"5EBF3C","4FCA",0.714285714285714,"4FCA-5EBF3C","other",2016
"5EBF3C","4F91",0.576923076923077,"4F91-5EBF3C","other",2016
"5EBF3C","A093",0.703703703703704,"5EBF3C-A093","other",2016
"5EBF3C","A4F8",0.6,"5EBF3C-A4F8","other",2016
"5EBF3C","8712",0.628571428571429,"5EBF3C-8712","other",2016
"5EBF3C","1338",0.620689655172414,"1338-5EBF3C","other",2016
"5EBF3C","E89B",0.363636363636364,"5EBF3C-E89B","other",2016
"5EBF3C","238E",0.612903225806452,"238E-5EBF3C","other",2016
"5EBF3C","0E3A",0.222222222222222,"0E3A-5EBF3C","other",2016
"5EBF3C","110D",0.485714285714286,"110D-5EBF3C","other",2016
"5EBF3C","175F",0.485714285714286,"175F-5EBF3C","other",2016
"5EBF3C","1E39",0.580645161290323,"1E39-5EBF3C","other",2016
"5EBF3C","2562",0.432432432432432,"2562-5EBF3C","other",2016
"5EBF3C","28F0",0.6,"28F0-5EBF3C","other",2016
"5EBF3C","FA6F",0.515151515151515,"5EBF3C-FA6F","other",2016
"5EBF3C","1A0D",0.518518518518518,"1A0D-5EBF3C","other",2016
"5EBF3C","94D3",0.642857142857143,"5EBF3C-94D3","other",2016
"5EBF3C","9900",0.575757575757576,"5EBF3C-9900","other",2016
"5EBF3C","4107",0.481481481481481,"4107-5EBF3C","other",2016
"5EBF3C","A290",0.4,"5EBF3C-A290","other",2016
"5EBF3C","4D10",0.384615384615385,"4D10-5EBF3C","other",2016
"5EBF3C","0832",0.68,"0832-5EBF3C","other",2016
"A1D2","775E",0.724137931034483,"775E-A1D2","other",2016
"A1D2","5440",0.53125,"5440-A1D2","other",2016
"A1D2","4FCA",0.666666666666667,"4FCA-A1D2","other",2016
"A1D2","4F91",0.592592592592593,"4F91-A1D2","other",2016
"A1D2","A093",0.714285714285714,"A093-A1D2","other",2016
"A1D2","A4F8",0.724137931034483,"A1D2-A4F8","other",2016
"A1D2","8712",0.594594594594595,"8712-A1D2","other",2016
"A1D2","1338",0.814814814814815,"1338-A1D2","other",2016
"A1D2","E89B",0.516129032258065,"A1D2-E89B","other",2016
"A1D2","238E",0.625,"238E-A1D2","other",2016
"A1D2","0E3A",0.296296296296296,"0E3A-A1D2","other",2016
"A1D2","110D",0.542857142857143,"110D-A1D2","other",2016
"A1D2","175F",0.588235294117647,"175F-A1D2","other",2016
"A1D2","1E39",0.59375,"1E39-A1D2","other",2016
"A1D2","2562",0.61764705882353,"2562-A1D2","mother-daughter",2016
"A1D2","28F0",0.5625,"28F0-A1D2","other",2016
"A1D2","FA6F",0.67741935483871,"A1D2-FA6F","other",2016
"A1D2","1A0D",0.535714285714286,"1A0D-A1D2","other",2016
"A1D2","94D3",0.655172413793103,"94D3-A1D2","other",2016
"A1D2","9900",0.636363636363636,"9900-A1D2","other",2016
"A1D2","4107",0.448275862068966,"4107-A1D2","other",2016
"A1D2","A290",0.466666666666667,"A1D2-A290","other",2016
"A1D2","4D10",0.407407407407407,"4D10-A1D2","other",2016
"A1D2","0832",0.62962962962963,"0832-A1D2","other",2016
"775E","5440",0.484848484848485,"5440-775E","other",2016
"775E","4FCA",0.851851851851852,"4FCA-775E","other",2016
"775E","4F91",0.72,"4F91-775E","other",2016
"775E","A093",0.777777777777778,"775E-A093","other",2016
"775E","A4F8",0.785714285714286,"775E-A4F8","other",2016
"775E","8712",0.685714285714286,"775E-8712","other",2016
"775E","1338",0.884615384615385,"1338-775E","other",2016
"775E","E89B",0.566666666666667,"775E-E89B","other",2016
"775E","238E",0.67741935483871,"238E-775E","other",2016
"775E","0E3A",0.296296296296296,"0E3A-775E","other",2016
"775E","110D",0.588235294117647,"110D-775E","other",2016
"775E","175F",0.636363636363636,"175F-775E","other",2016
"775E","1E39",0.545454545454545,"1E39-775E","other",2016
"775E","2562",0.527777777777778,"2562-775E","other",2016
"775E","28F0",0.612903225806452,"28F0-775E","other",2016
"775E","FA6F",0.67741935483871,"775E-FA6F","mother-daughter",2016
"775E","1A0D",0.72,"1A0D-775E","other",2016
"775E","94D3",0.846153846153846,"775E-94D3","other",2016
"775E","9900",0.6875,"775E-9900","other",2016
"775E","4107",0.615384615384615,"4107-775E","other",2016
"775E","A290",0.517241379310345,"775E-A290","other",2016
"775E","4D10",0.461538461538462,"4D10-775E","other",2016
"775E","0832",0.62962962962963,"0832-775E","other",2016
"5440","4FCA",0.441176470588235,"4FCA-5440","other",2016
"5440","4F91",0.448275862068966,"4F91-5440","other",2016
"5440","A093",0.46875,"5440-A093","other",2016
"5440","A4F8",0.441176470588235,"5440-A4F8","other",2016
"5440","8712",0.611111111111111,"5440-8712","other",2016
"5440","1338",0.5,"1338-5440","other",2016
"5440","E89B",0.393939393939394,"5440-E89B","other",2016
"5440","238E",0.59375,"238E-5440","other",2016
"5440","0E3A",0.214285714285714,"0E3A-5440","other",2016
"5440","110D",0.558823529411765,"110D-5440","other",2016
"5440","175F",0.514285714285714,"175F-5440","other",2016
"5440","1E39",0.515151515151515,"1E39-5440","other",2016
"5440","2562",0.588235294117647,"2562-5440","other",2016
"5440","28F0",0.53125,"28F0-5440","other",2016
"5440","FA6F",0.457142857142857,"5440-FA6F","other",2016
"5440","1A0D",0.448275862068966,"1A0D-5440","other",2016
"5440","94D3",0.46875,"5440-94D3","other",2016
"5440","9900",0.514285714285714,"5440-9900","other",2016
"5440","4107",0.413793103448276,"4107-5440","other",2016
"5440","A290",0.482758620689655,"5440-A290","other",2016
"5440","4D10",0.321428571428571,"4D10-5440","other",2016
"5440","0832",0.433333333333333,"0832-5440","other",2016
"4FCA","4F91",0.592592592592593,"4F91-4FCA","other",2016
"4FCA","A093",0.846153846153846,"4FCA-A093","other",2016
"4FCA","A4F8",0.724137931034483,"4FCA-A4F8","other",2016
"4FCA","8712",0.735294117647059,"4FCA-8712","other",2016
"4FCA","1338",0.814814814814815,"1338-4FCA","other",2016
"4FCA","E89B",0.516129032258065,"4FCA-E89B","other",2016
"4FCA","238E",0.733333333333333,"238E-4FCA","other",2016
"4FCA","0E3A",0.25,"0E3A-4FCA","other",2016
"4FCA","110D",0.542857142857143,"110D-4FCA","other",2016
"4FCA","175F",0.542857142857143,"175F-4FCA","other",2016
"4FCA","1E39",0.59375,"1E39-4FCA","other",2016
"4FCA","2562",0.486486486486487,"2562-4FCA","other",2016
"4FCA","28F0",0.666666666666667,"28F0-4FCA","other",2016
"4FCA","FA6F",0.625,"4FCA-FA6F","other",2016
"4FCA","1A0D",0.653846153846154,"1A0D-4FCA","other",2016
"4FCA","94D3",0.714285714285714,"4FCA-94D3","other",2016
"4FCA","9900",0.636363636363636,"4FCA-9900","other",2016
"4FCA","4107",0.555555555555556,"4107-4FCA","other",2016
"4FCA","A290",0.571428571428571,"4FCA-A290","other",2016
"4FCA","4D10",0.407407407407407,"4D10-4FCA","other",2016
"4FCA","0832",0.692307692307692,"0832-4FCA","other",2016
"4F91","A093",0.576923076923077,"4F91-A093","other",2016
"4F91","A4F8",0.535714285714286,"4F91-A4F8","other",2016
"4F91","8712",0.485714285714286,"4F91-8712","other",2016
"4F91","1338",0.68,"1338-4F91","other",2016
"4F91","E89B",0.481481481481481,"4F91-E89B","other",2016
"4F91","238E",0.5,"238E-4F91","other",2016
"4F91","0E3A",0.217391304347826,"0E3A-4F91","other",2016
"4F91","110D",0.424242424242424,"110D-4F91","other",2016
"4F91","175F",0.46875,"175F-4F91","other",2016
"4F91","1E39",0.375,"1E39-4F91","other",2016
"4F91","2562",0.411764705882353,"2562-4F91","other",2016
"4F91","28F0",0.433333333333333,"28F0-4F91","other",2016
"4F91","FA6F",0.5,"4F91-FA6F","other",2016
"4F91","1A0D",0.636363636363636,"1A0D-4F91","other",2016
"4F91","94D3",0.576923076923077,"4F91-94D3","other",2016
"4F91","9900",0.566666666666667,"4F91-9900","other",2016
"4F91","4107",0.458333333333333,"4107-4F91","other",2016
"4F91","A290",0.37037037037037,"4F91-A290","other",2016
"4F91","4D10",0.409090909090909,"4D10-4F91","other",2016
"4F91","0832",0.608695652173913,"0832-4F91","other",2016
"A093","A4F8",0.714285714285714,"A093-A4F8","other",2016
"A093","8712",0.676470588235294,"8712-A093","other",2016
"A093","1338",0.807692307692308,"1338-A093","other",2016
"A093","E89B",0.551724137931034,"A093-E89B","other",2016
"A093","238E",0.724137931034483,"238E-A093","other",2016
"A093","0E3A",0.269230769230769,"0E3A-A093","other",2016
"A093","110D",0.485714285714286,"110D-A093","mother-daughter",2016
"A093","175F",0.485714285714286,"175F-A093","other",2016
"A093","1E39",0.633333333333333,"1E39-A093","other",2016
"A093","2562",0.472222222222222,"2562-A093","other",2016
"A093","28F0",0.655172413793103,"28F0-A093","other",2016
"A093","FA6F",0.5625,"A093-FA6F","other",2016
"A093","1A0D",0.576923076923077,"1A0D-A093","other",2016
"A093","94D3",0.703703703703704,"94D3-A093","other",2016
"A093","9900",0.625,"9900-A093","other",2016
"A093","4107",0.538461538461538,"4107-A093","other",2016
"A093","A290",0.555555555555556,"A093-A290","other",2016
"A093","4D10",0.44,"4D10-A093","other",2016
"A093","0832",0.826086956521739,"0832-A093","other",2016
"A4F8","8712",0.638888888888889,"8712-A4F8","other",2016
"A4F8","1338",0.75,"1338-A4F8","other",2016
"A4F8","E89B",0.566666666666667,"A4F8-E89B","other",2016
"A4F8","238E",0.625,"238E-A4F8","other",2016
"A4F8","0E3A",0.296296296296296,"0E3A-A4F8","other",2016
"A4F8","110D",0.542857142857143,"110D-A4F8","other",2016
"A4F8","175F",0.542857142857143,"175F-A4F8","other",2016
"A4F8","1E39",0.545454545454545,"1E39-A4F8","other",2016
"A4F8","2562",0.527777777777778,"2562-A4F8","other",2016
"A4F8","28F0",0.5625,"28F0-A4F8","other",2016
"A4F8","FA6F",0.625,"A4F8-FA6F","other",2016
"A4F8","1A0D",0.535714285714286,"1A0D-A4F8","other",2016
"A4F8","94D3",0.714285714285714,"94D3-A4F8","other",2016
"A4F8","9900",0.6875,"9900-A4F8","other",2016
"A4F8","4107",0.5,"4107-A4F8","other",2016
"A4F8","A290",0.419354838709677,"A290-A4F8","other",2016
"A4F8","4D10",0.407407407407407,"4D10-A4F8","other",2016
"A4F8","0832",0.571428571428571,"0832-A4F8","other",2016
"8712","1338",0.657142857142857,"1338-8712","other",2016
"8712","E89B",0.513513513513513,"8712-E89B","other",2016
"8712","238E",0.742857142857143,"238E-8712","other",2016
"8712","0E3A",0.222222222222222,"0E3A-8712","other",2016
"8712","110D",0.75,"110D-8712","other",2016
"8712","175F",0.75,"175F-8712","other",2016
"8712","1E39",0.666666666666667,"1E39-8712","other",2016
"8712","2562",0.72972972972973,"2562-8712","other",2016
"8712","28F0",0.735294117647059,"28F0-8712","other",2016
"8712","FA6F",0.694444444444444,"8712-FA6F","other",2016
"8712","1A0D",0.529411764705882,"1A0D-8712","other",2016
"8712","94D3",0.628571428571429,"8712-94D3","other",2016
"8712","9900",0.702702702702703,"8712-9900","other",2016
"8712","4107",0.457142857142857,"4107-8712","other",2016
"8712","A290",0.558823529411765,"8712-A290","other",2016
"8712","4D10",0.342857142857143,"4D10-8712","other",2016
"8712","0832",0.558823529411765,"0832-8712","other",2016
"1338","E89B",0.642857142857143,"1338-E89B","other",2016
"1338","238E",0.758620689655172,"1338-238E","other",2016
"1338","0E3A",0.307692307692308,"0E3A-1338","other",2016
"1338","110D",0.514285714285714,"110D-1338","other",2016
"1338","175F",0.558823529411765,"1338-175F","other",2016
"1338","1E39",0.5625,"1338-1E39","mother-daughter",2016
"1338","2562",0.588235294117647,"1338-2562","other",2016
"1338","28F0",0.580645161290323,"1338-28F0","other",2016
"1338","FA6F",0.645161290322581,"1338-FA6F","other",2016
"1338","1A0D",0.68,"1338-1A0D","other",2016
"1338","94D3",0.740740740740741,"1338-94D3","other",2016
"1338","9900",0.65625,"1338-9900","other",2016
"1338","4107",0.518518518518518,"1338-4107","other",2016
"1338","A290",0.535714285714286,"1338-A290","other",2016
"1338","4D10",0.48,"1338-4D10","other",2016
"1338","0832",0.72,"0832-1338","other",2016
"E89B","238E",0.53125,"238E-E89B","other",2016
"E89B","0E3A",0.28,"0E3A-E89B","other",2016
"E89B","110D",0.457142857142857,"110D-E89B","other",2016
"E89B","175F",0.416666666666667,"175F-E89B","other",2016
"E89B","1E39",0.454545454545455,"1E39-E89B","other",2016
"E89B","2562",0.529411764705882,"2562-E89B","other",2016
"E89B","28F0",0.46875,"28F0-E89B","other",2016
"E89B","FA6F",0.484848484848485,"E89B-FA6F","other",2016
"E89B","1A0D",0.481481481481481,"1A0D-E89B","other",2016
"E89B","94D3",0.451612903225806,"94D3-E89B","other",2016
"E89B","9900",0.5,"9900-E89B","other",2016
"E89B","4107",0.344827586206897,"4107-E89B","other",2016
"E89B","A290",0.413793103448276,"A290-E89B","other",2016
"E89B","4D10",0.346153846153846,"4D10-E89B","other",2016
"E89B","0832",0.464285714285714,"0832-E89B","other",2016
"238E","0E3A",0.233333333333333,"0E3A-238E","other",2016
"238E","110D",0.555555555555556,"110D-238E","other",2016
"238E","175F",0.555555555555556,"175F-238E","other",2016
"238E","1E39",0.65625,"1E39-238E","other",2016
"238E","2562",0.628571428571429,"238E-2562","other",2016
"238E","28F0",0.575757575757576,"238E-28F0","other",2016
"238E","FA6F",0.542857142857143,"238E-FA6F","other",2016
"238E","1A0D",0.551724137931034,"1A0D-238E","other",2016
"238E","94D3",0.612903225806452,"238E-94D3","other",2016
"238E","9900",0.647058823529412,"238E-9900","other",2016
"238E","4107",0.419354838709677,"238E-4107","other",2016
"238E","A290",0.533333333333333,"238E-A290","other",2016
"238E","4D10",0.428571428571429,"238E-4D10","other",2016
"238E","0832",0.642857142857143,"0832-238E","other",2016
"0E3A","110D",0.258064516129032,"0E3A-110D","other",2016
"0E3A","175F",0.258064516129032,"0E3A-175F","other",2016
"0E3A","1E39",0.285714285714286,"0E3A-1E39","other",2016
"0E3A","2562",0.25,"0E3A-2562","other",2016
"0E3A","28F0",0.296296296296296,"0E3A-28F0","other",2016
