"from","to","weight","pair_type","year","pairID","years_present","ultimate_pair_type","first_year","daughter_age","first_year_overall","relation_age","unknown_age"
"238E","4107",0.659574468085106,"other",2015,"238E-4107",7,"other",NA,NA,2015,1,"FALSE"
"238E","A290",0.595744680851064,"other",2015,"238E-A290",3,"other",NA,NA,2015,1,"FALSE"
"4107","A290",0.804347826086957,"other",2015,"4107-A290",3,"other",NA,NA,2015,1,"FALSE"
"5440","4FCA",0.724137931034483,"other",2016,"4FCA-5440",6,"other",NA,NA,2013,4,"TRUE"
"5440","1338",0.778761061946903,"other",2016,"1338-5440",7,"other",NA,NA,2014,3,"FALSE"
"5440","4107",0.610619469026549,"other",2016,"4107-5440",7,"other",NA,NA,2015,2,"FALSE"
"5440","5EBF3C",0.741071428571429,"other",2016,"5440-5EBF3C",6,"other",NA,NA,2013,4,"TRUE"
"5440","4F91",0.607142857142857,"other",2016,"4F91-5440",5,"other",NA,NA,2013,4,"TRUE"
"5440","0832",0.718181818181818,"other",2016,"0832-5440",7,"other",NA,NA,2013,4,"TRUE"
"5440","A093",0.752212389380531,"other",2016,"5440-A093",6,"other",NA,NA,2013,4,"TRUE"
"5440","8712",0.782608695652174,"other",2016,"5440-8712",7,"other",NA,NA,2014,3,"FALSE"
"5440","A1D2",0.72972972972973,"other",2016,"5440-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"5440","4D10",0.504504504504504,"other",2016,"4D10-5440",6,"other",NA,NA,2013,4,"TRUE"
"5440","1A0D",0.596491228070175,"other",2016,"1A0D-5440",9,"other",NA,NA,2013,4,"TRUE"
"5440","94D3",0.705357142857143,"other",2016,"5440-94D3",8,"other",NA,NA,2013,4,"TRUE"
"5440","9900",0.717948717948718,"other",2016,"5440-9900",5,"other",NA,NA,2014,3,"FALSE"
"5440","775E",0.709401709401709,"other",2016,"5440-775E",6,"other",NA,NA,2013,4,"TRUE"
"5440","A4F8",0.689655172413793,"other",2016,"5440-A4F8",9,"other",NA,NA,2013,4,"TRUE"
"5440","238E",0.738738738738739,"other",2016,"238E-5440",7,"other",NA,NA,2015,2,"FALSE"
"5440","A290",0.678571428571429,"other",2016,"5440-A290",3,"other",NA,NA,2015,2,"FALSE"
"5440","E89B",0.63716814159292,"other",2016,"5440-E89B",7,"mother-daughter",2015,2,2016,2,"FALSE"
"5440","0E3A",0.0679611650485437,"other",2016,"0E3A-5440",1,"other",NA,NA,2016,1,"FALSE"
"5440","110D",0.18348623853211,"other",2016,"110D-5440",6,"other",NA,NA,2016,1,"FALSE"
"5440","175F",0.172727272727273,"other",2016,"175F-5440",2,"other",NA,NA,2016,1,"FALSE"
"5440","1E39",0.166666666666667,"other",2016,"1E39-5440",6,"other",NA,NA,2016,1,"FALSE"
"5440","2562",0.192660550458716,"other",2016,"2562-5440",6,"other",NA,NA,2016,1,"FALSE"
"5440","FA6F",0.144144144144144,"other",2016,"5440-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"5440","28F0",0.158878504672897,"other",2016,"28F0-5440",1,"other",NA,NA,2016,1,"FALSE"
"4FCA","1338",0.828828828828829,"other",2016,"1338-4FCA",5,"other",NA,NA,2014,3,"FALSE"
"4FCA","4107",0.642857142857143,"other",2016,"4107-4FCA",4,"other",NA,NA,2015,2,"FALSE"
"4FCA","5EBF3C",0.743362831858407,"other",2016,"4FCA-5EBF3C",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","4F91",0.63963963963964,"other",2016,"4F91-4FCA",5,"other",NA,NA,2013,4,"TRUE"
"4FCA","0832",0.720720720720721,"other",2016,"0832-4FCA",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","A093",0.801801801801802,"other",2016,"4FCA-A093",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","8712",0.769230769230769,"other",2016,"4FCA-8712",5,"other",NA,NA,2014,3,"FALSE"
"4FCA","A1D2",0.701754385964912,"other",2016,"4FCA-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","4D10",0.522522522522523,"other",2016,"4D10-4FCA",5,"other",NA,NA,2013,4,"TRUE"
"4FCA","1A0D",0.628318584070796,"other",2016,"1A0D-4FCA",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","94D3",0.723214285714286,"other",2016,"4FCA-94D3",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","9900",0.705882352941177,"other",2016,"4FCA-9900",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","775E",0.787610619469027,"other",2016,"4FCA-775E",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","A4F8",0.736842105263158,"other",2016,"4FCA-A4F8",6,"other",NA,NA,2013,4,"TRUE"
"4FCA","238E",0.756756756756757,"other",2016,"238E-4FCA",4,"other",NA,NA,2015,2,"FALSE"
"4FCA","A290",0.68141592920354,"other",2016,"4FCA-A290",3,"other",NA,NA,2015,2,"FALSE"
"4FCA","E89B",0.640350877192982,"other",2016,"4FCA-E89B",4,"other",NA,NA,2015,2,"FALSE"
"4FCA","0E3A",0.0769230769230769,"other",2016,"0E3A-4FCA",1,"other",NA,NA,2016,1,"FALSE"
"4FCA","110D",0.18018018018018,"other",2016,"110D-4FCA",3,"other",NA,NA,2016,1,"FALSE"
"4FCA","175F",0.18018018018018,"other",2016,"175F-4FCA",2,"other",NA,NA,2016,1,"FALSE"
"4FCA","1E39",0.185185185185185,"other",2016,"1E39-4FCA",3,"other",NA,NA,2016,1,"FALSE"
"4FCA","2562",0.168141592920354,"other",2016,"2562-4FCA",3,"other",NA,NA,2016,1,"FALSE"
"4FCA","FA6F",0.18348623853211,"other",2016,"4FCA-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"4FCA","28F0",0.188679245283019,"other",2016,"28F0-4FCA",1,"other",NA,NA,2016,1,"FALSE"
"1338","4107",0.681818181818182,"other",2016,"1338-4107",6,"other",NA,NA,2015,2,"FALSE"
"1338","5EBF3C",0.752212389380531,"other",2016,"1338-5EBF3C",5,"other",NA,NA,2014,3,"FALSE"
"1338","4F91",0.694444444444444,"other",2016,"1338-4F91",4,"other",NA,NA,2014,3,"FALSE"
"1338","0832",0.846153846153846,"other",2016,"0832-1338",6,"other",NA,NA,2014,3,"FALSE"
"1338","A093",0.878504672897196,"other",2016,"1338-A093",5,"other",NA,NA,2014,3,"FALSE"
"1338","8712",0.808695652173913,"other",2016,"1338-8712",7,"other",NA,NA,2014,3,"FALSE"
"1338","A1D2",0.805555555555556,"other",2016,"1338-A1D2",5,"other",NA,NA,2014,3,"FALSE"
"1338","4D10",0.545454545454545,"other",2016,"1338-4D10",5,"other",NA,NA,2014,3,"FALSE"
"1338","1A0D",0.666666666666667,"other",2016,"1338-1A0D",7,"other",NA,NA,2014,3,"FALSE"
"1338","94D3",0.763636363636364,"other",2016,"1338-94D3",7,"other",NA,NA,2014,3,"FALSE"
"1338","9900",0.758620689655172,"other",2016,"1338-9900",5,"other",NA,NA,2014,3,"FALSE"
"1338","775E",0.862385321100917,"other",2016,"1338-775E",5,"other",NA,NA,2014,3,"FALSE"
"1338","A4F8",0.776785714285714,"other",2016,"1338-A4F8",7,"other",NA,NA,2014,3,"FALSE"
"1338","238E",0.765765765765766,"other",2016,"1338-238E",6,"other",NA,NA,2015,2,"FALSE"
"1338","A290",0.705357142857143,"other",2016,"1338-A290",3,"other",NA,NA,2015,2,"FALSE"
"1338","E89B",0.678571428571429,"other",2016,"1338-E89B",6,"other",NA,NA,2015,2,"FALSE"
"1338","0E3A",0.0865384615384615,"other",2016,"0E3A-1338",1,"other",NA,NA,2016,1,"FALSE"
"1338","110D",0.168141592920354,"other",2016,"110D-1338",5,"other",NA,NA,2016,1,"FALSE"
"1338","175F",0.178571428571429,"other",2016,"1338-175F",2,"other",NA,NA,2016,1,"FALSE"
"1338","2562",0.1875,"other",2016,"1338-2562",5,"other",NA,NA,2016,1,"FALSE"
"1338","FA6F",0.181818181818182,"other",2016,"1338-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"1338","28F0",0.165137614678899,"other",2016,"1338-28F0",1,"other",NA,NA,2016,1,"FALSE"
"4107","5EBF3C",0.598214285714286,"other",2016,"4107-5EBF3C",4,"other",NA,NA,2015,2,"FALSE"
"4107","4F91",0.532710280373832,"other",2016,"4107-4F91",3,"other",NA,NA,2015,2,"FALSE"
"4107","0832",0.632075471698113,"other",2016,"0832-4107",5,"other",NA,NA,2015,2,"FALSE"
"4107","A093",0.685185185185185,"other",2016,"4107-A093",4,"other",NA,NA,2015,2,"FALSE"
"4107","8712",0.629310344827586,"other",2016,"4107-8712",6,"mother-daughter",2015,2,2016,2,"FALSE"
"4107","A1D2",0.644859813084112,"other",2016,"4107-A1D2",4,"other",NA,NA,2015,2,"FALSE"
"4107","4D10",0.572916666666667,"other",2016,"4107-4D10",4,"other",NA,NA,2015,2,"FALSE"
"4107","1A0D",0.611650485436893,"other",2016,"1A0D-4107",7,"other",NA,NA,2015,2,"FALSE"
"4107","94D3",0.635514018691589,"other",2016,"4107-94D3",6,"other",NA,NA,2015,2,"FALSE"
"4107","9900",0.651785714285714,"other",2016,"4107-9900",4,"other",NA,NA,2015,2,"FALSE"
"4107","775E",0.703703703703704,"other",2016,"4107-775E",4,"other",NA,NA,2015,2,"FALSE"
"4107","A4F8",0.621621621621622,"other",2016,"4107-A4F8",7,"other",NA,NA,2015,2,"FALSE"
"4107","238E",0.623853211009174,"other",2016,"238E-4107",7,"other",NA,NA,2015,2,"FALSE"
"4107","A290",0.669902912621359,"other",2016,"4107-A290",3,"other",NA,NA,2015,2,"FALSE"
"4107","E89B",0.579439252336449,"other",2016,"4107-E89B",7,"other",NA,NA,2015,2,"FALSE"
"4107","0E3A",0.032967032967033,"other",2016,"0E3A-4107",1,"other",NA,NA,2016,1,"FALSE"
"4107","110D",0.141414141414141,"other",2016,"110D-4107",6,"other",NA,NA,2016,1,"FALSE"
"4107","175F",0.153061224489796,"other",2016,"175F-4107",2,"other",NA,NA,2016,1,"FALSE"
"4107","1E39",0.134020618556701,"other",2016,"1E39-4107",6,"other",NA,NA,2016,1,"FALSE"
"4107","2562",0.128712871287129,"other",2016,"2562-4107",6,"other",NA,NA,2016,1,"FALSE"
"4107","FA6F",0.15625,"other",2016,"4107-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"4107","28F0",0.136842105263158,"other",2016,"28F0-4107",1,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","4F91",0.638888888888889,"other",2016,"4F91-5EBF3C",5,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","0832",0.738317757009346,"other",2016,"0832-5EBF3C",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","A093",0.805555555555556,"other",2016,"5EBF3C-A093",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","8712",0.741379310344828,"other",2016,"5EBF3C-8712",5,"other",NA,NA,2014,3,"FALSE"
"5EBF3C","A1D2",0.75,"other",2016,"5EBF3C-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","4D10",0.504587155963303,"other",2016,"4D10-5EBF3C",5,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","1A0D",0.584070796460177,"other",2016,"1A0D-5EBF3C",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","94D3",0.740740740740741,"other",2016,"5EBF3C-94D3",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","9900",0.736842105263158,"other",2016,"5EBF3C-9900",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","775E",0.758928571428571,"other",2016,"5EBF3C-775E",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","A4F8",0.770642201834862,"other",2016,"5EBF3C-A4F8",6,"other",NA,NA,2013,4,"TRUE"
"5EBF3C","238E",0.711711711711712,"other",2016,"238E-5EBF3C",4,"other",NA,NA,2015,2,"FALSE"
"5EBF3C","A290",0.608695652173913,"other",2016,"5EBF3C-A290",3,"other",NA,NA,2015,2,"FALSE"
"5EBF3C","E89B",0.596491228070175,"other",2016,"5EBF3C-E89B",4,"other",NA,NA,2015,2,"FALSE"
"5EBF3C","0E3A",0.07,"other",2016,"0E3A-5EBF3C",1,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","110D",0.166666666666667,"other",2016,"110D-5EBF3C",3,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","175F",0.166666666666667,"other",2016,"175F-5EBF3C",2,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","1E39",0.182692307692308,"other",2016,"1E39-5EBF3C",3,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","2562",0.154545454545455,"other",2016,"2562-5EBF3C",3,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","FA6F",0.158878504672897,"other",2016,"5EBF3C-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"5EBF3C","28F0",0.174757281553398,"other",2016,"28F0-5EBF3C",1,"other",NA,NA,2016,1,"FALSE"
"4F91","0832",0.71,"other",2016,"0832-4F91",5,"other",NA,NA,2013,4,"TRUE"
"4F91","A093",0.714285714285714,"other",2016,"4F91-A093",5,"other",NA,NA,2013,4,"TRUE"
"4F91","8712",0.640350877192982,"other",2016,"4F91-8712",4,"other",NA,NA,2014,3,"FALSE"
"4F91","A1D2",0.596330275229358,"other",2016,"4F91-A1D2",5,"other",NA,NA,2013,4,"TRUE"
"4F91","4D10",0.505050505050505,"other",2016,"4D10-4F91",5,"other",NA,NA,2013,4,"TRUE"
"4F91","1A0D",0.607843137254902,"other",2016,"1A0D-4F91",5,"other",NA,NA,2013,4,"TRUE"
"4F91","94D3",0.647619047619048,"other",2016,"4F91-94D3",5,"other",NA,NA,2013,4,"TRUE"
"4F91","9900",0.663636363636364,"other",2016,"4F91-9900",5,"other",NA,NA,2013,4,"TRUE"
"4F91","775E",0.716981132075472,"other",2016,"4F91-775E",5,"other",NA,NA,2013,4,"TRUE"
"4F91","A4F8",0.679245283018868,"other",2016,"4F91-A4F8",5,"other",NA,NA,2013,4,"TRUE"
"4F91","238E",0.62037037037037,"other",2016,"238E-4F91",3,"other",NA,NA,2015,2,"FALSE"
"4F91","A290",0.60377358490566,"other",2016,"4F91-A290",3,"other",NA,NA,2015,2,"FALSE"
"4F91","E89B",0.546296296296296,"other",2016,"4F91-E89B",3,"other",NA,NA,2015,2,"FALSE"
"4F91","0E3A",0.0697674418604651,"other",2016,"0E3A-4F91",1,"other",NA,NA,2016,1,"FALSE"
"4F91","110D",0.15625,"other",2016,"110D-4F91",2,"other",NA,NA,2016,1,"FALSE"
"4F91","175F",0.168421052631579,"other",2016,"175F-4F91",2,"other",NA,NA,2016,1,"FALSE"
"4F91","1E39",0.136842105263158,"other",2016,"1E39-4F91",2,"other",NA,NA,2016,1,"FALSE"
"4F91","2562",0.154639175257732,"other",2016,"2562-4F91",2,"other",NA,NA,2016,1,"FALSE"
"4F91","FA6F",0.159574468085106,"other",2016,"4F91-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"4F91","28F0",0.139784946236559,"other",2016,"28F0-4F91",1,"other",NA,NA,2016,1,"FALSE"
"0832","A093",0.852941176470588,"other",2016,"0832-A093",6,"other",NA,NA,2013,4,"TRUE"
"0832","8712",0.781818181818182,"other",2016,"0832-8712",6,"other",NA,NA,2014,3,"FALSE"
"0832","A1D2",0.726415094339623,"other",2016,"0832-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"0832","4D10",0.564356435643564,"other",2016,"0832-4D10",5,"other",NA,NA,2013,4,"TRUE"
"0832","1A0D",0.663461538461538,"other",2016,"0832-1A0D",7,"other",NA,NA,2013,4,"TRUE"
"0832","94D3",0.733333333333333,"other",2016,"0832-94D3",7,"other",NA,NA,2013,4,"TRUE"
"0832","9900",0.72972972972973,"other",2016,"0832-9900",6,"other",NA,NA,2013,4,"TRUE"
"0832","775E",0.768518518518518,"other",2016,"0832-775E",6,"other",NA,NA,2013,4,"TRUE"
"0832","A4F8",0.731481481481482,"other",2016,"0832-A4F8",7,"other",NA,NA,2013,4,"TRUE"
"0832","238E",0.752380952380952,"other",2016,"0832-238E",5,"other",NA,NA,2015,2,"FALSE"
"0832","A290",0.704761904761905,"other",2016,"0832-A290",3,"other",NA,NA,2015,2,"FALSE"
"0832","E89B",0.614678899082569,"other",2016,"0832-E89B",5,"other",NA,NA,2015,2,"FALSE"
"0832","0E3A",0.0520833333333333,"other",2016,"0832-0E3A",1,"other",NA,NA,2016,1,"FALSE"
"0832","110D",0.132075471698113,"other",2016,"0832-110D",4,"other",NA,NA,2016,1,"FALSE"
"0832","175F",0.132075471698113,"other",2016,"0832-175F",2,"other",NA,NA,2016,1,"FALSE"
"0832","1E39",0.158415841584158,"other",2016,"0832-1E39",4,"other",NA,NA,2016,1,"FALSE"
"0832","2562",0.141509433962264,"other",2016,"0832-2562",4,"other",NA,NA,2016,1,"FALSE"
"0832","FA6F",0.134615384615385,"other",2016,"0832-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"0832","28F0",0.15,"other",2016,"0832-28F0",1,"other",NA,NA,2016,1,"FALSE"
"A093","8712",0.814159292035398,"other",2016,"8712-A093",5,"other",NA,NA,2014,3,"FALSE"
"A093","A1D2",0.794392523364486,"other",2016,"A093-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"A093","4D10",0.560747663551402,"other",2016,"4D10-A093",5,"other",NA,NA,2013,4,"TRUE"
"A093","1A0D",0.669724770642202,"other",2016,"1A0D-A093",6,"other",NA,NA,2013,4,"TRUE"
"A093","94D3",0.80188679245283,"other",2016,"94D3-A093",6,"other",NA,NA,2013,4,"TRUE"
"A093","9900",0.810810810810811,"other",2016,"9900-A093",6,"other",NA,NA,2013,4,"TRUE"
"A093","775E",0.851851851851852,"other",2016,"775E-A093",6,"other",NA,NA,2013,4,"TRUE"
"A093","A4F8",0.798165137614679,"other",2016,"A093-A4F8",6,"other",NA,NA,2013,4,"TRUE"
"A093","238E",0.787037037037037,"other",2016,"238E-A093",4,"other",NA,NA,2015,2,"FALSE"
"A093","A290",0.740740740740741,"other",2016,"A093-A290",3,"other",NA,NA,2015,2,"FALSE"
"A093","E89B",0.681818181818182,"other",2016,"A093-E89B",4,"other",NA,NA,2015,2,"FALSE"
"A093","0E3A",0.0784313725490196,"other",2016,"0E3A-A093",1,"other",NA,NA,2016,1,"FALSE"
"A093","175F",0.162162162162162,"other",2016,"175F-A093",2,"other",NA,NA,2016,1,"FALSE"
"A093","1E39",0.188679245283019,"other",2016,"1E39-A093",3,"other",NA,NA,2016,1,"FALSE"
"A093","2562",0.160714285714286,"other",2016,"2562-A093",3,"other",NA,NA,2016,1,"FALSE"
"A093","FA6F",0.165137614678899,"other",2016,"A093-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"A093","28F0",0.180952380952381,"other",2016,"28F0-A093",1,"other",NA,NA,2016,1,"FALSE"
"8712","A1D2",0.71551724137931,"other",2016,"8712-A1D2",5,"other",NA,NA,2014,3,"FALSE"
"8712","4D10",0.539823008849557,"other",2016,"4D10-8712",4,"mother-daughter",2014,3,2015,3,"FALSE"
"8712","1A0D",0.629310344827586,"other",2016,"1A0D-8712",7,"other",NA,NA,2014,3,"FALSE"
"8712","94D3",0.706896551724138,"other",2016,"8712-94D3",7,"other",NA,NA,2014,3,"FALSE"
"8712","9900",0.777777777777778,"other",2016,"8712-9900",5,"other",NA,NA,2014,3,"FALSE"
"8712","775E",0.78448275862069,"other",2016,"775E-8712",5,"other",NA,NA,2014,3,"FALSE"
"8712","A4F8",0.765217391304348,"other",2016,"8712-A4F8",7,"other",NA,NA,2014,3,"FALSE"
"8712","238E",0.785714285714286,"other",2016,"238E-8712",6,"other",NA,NA,2015,2,"FALSE"
"8712","A290",0.681034482758621,"other",2016,"8712-A290",3,"other",NA,NA,2015,2,"FALSE"
"8712","E89B",0.641025641025641,"other",2016,"8712-E89B",6,"other",NA,NA,2015,2,"FALSE"
"8712","0E3A",0.0833333333333333,"other",2016,"0E3A-8712",1,"other",NA,NA,2016,1,"FALSE"
"8712","110D",0.259259259259259,"other",2016,"110D-8712",5,"other",NA,NA,2016,1,"FALSE"
"8712","175F",0.259259259259259,"other",2016,"175F-8712",2,"other",NA,NA,2016,1,"FALSE"
"8712","1E39",0.231481481481481,"other",2016,"1E39-8712",5,"other",NA,NA,2016,1,"FALSE"
"8712","2562",0.256880733944954,"other",2016,"2562-8712",5,"other",NA,NA,2016,1,"FALSE"
"8712","FA6F",0.229357798165138,"other",2016,"8712-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"8712","28F0",0.235849056603774,"other",2016,"28F0-8712",1,"other",NA,NA,2016,1,"FALSE"
"A1D2","4D10",0.504672897196262,"other",2016,"4D10-A1D2",5,"other",NA,NA,2013,4,"TRUE"
"A1D2","1A0D",0.6,"other",2016,"1A0D-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"A1D2","94D3",0.712962962962963,"other",2016,"94D3-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"A1D2","9900",0.725663716814159,"other",2016,"9900-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"A1D2","775E",0.779816513761468,"other",2016,"775E-A1D2",6,"other",NA,NA,2013,4,"TRUE"
"A1D2","A4F8",0.775700934579439,"other",2016,"A1D2-A4F8",6,"other",NA,NA,2013,4,"TRUE"
"A1D2","238E",0.747663551401869,"other",2016,"238E-A1D2",4,"mother-daughter",2015,2,2016,2,"FALSE"
"A1D2","A290",0.669724770642202,"other",2016,"A1D2-A290",3,"other",NA,NA,2015,2,"FALSE"
"A1D2","E89B",0.642201834862385,"other",2016,"A1D2-E89B",4,"other",NA,NA,2015,2,"FALSE"
"A1D2","0E3A",0.0947368421052632,"other",2016,"0E3A-A1D2",1,"other",NA,NA,2016,1,"FALSE"
"A1D2","110D",0.194174757281553,"other",2016,"110D-A1D2",3,"other",NA,NA,2016,1,"FALSE"
"A1D2","175F",0.205882352941176,"other",2016,"175F-A1D2",2,"other",NA,NA,2016,1,"FALSE"
"A1D2","1E39",0.2,"other",2016,"1E39-A1D2",3,"other",NA,NA,2016,1,"FALSE"
"A1D2","FA6F",0.21,"other",2016,"A1D2-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"A1D2","28F0",0.18,"other",2016,"28F0-A1D2",1,"other",NA,NA,2016,1,"FALSE"
"4D10","1A0D",0.659340659340659,"other",2016,"1A0D-4D10",5,"other",NA,NA,2013,4,"TRUE"
"4D10","94D3",0.568627450980392,"other",2016,"4D10-94D3",5,"other",NA,NA,2013,4,"TRUE"
"4D10","9900",0.545454545454545,"other",2016,"4D10-9900",5,"other",NA,NA,2013,4,"TRUE"
"4D10","775E",0.564814814814815,"other",2016,"4D10-775E",5,"other",NA,NA,2013,4,"TRUE"
"4D10","A4F8",0.542056074766355,"other",2016,"4D10-A4F8",6,"other",NA,NA,2013,4,"TRUE"
"4D10","238E",0.572815533980582,"other",2016,"238E-4D10",4,"other",NA,NA,2015,2,"FALSE"
"4D10","A290",0.585858585858586,"other",2016,"4D10-A290",3,"other",NA,NA,2015,2,"FALSE"
"4D10","E89B",0.604166666666667,"other",2016,"4D10-E89B",3,"other",NA,NA,2015,2,"FALSE"
"4D10","0E3A",0.0533333333333333,"other",2016,"0E3A-4D10",1,"other",NA,NA,2016,1,"FALSE"
"4D10","110D",0.101123595505618,"other",2016,"110D-4D10",3,"other",NA,NA,2016,1,"FALSE"
"4D10","175F",0.101123595505618,"other",2016,"175F-4D10",2,"other",NA,NA,2016,1,"FALSE"
"4D10","1E39",0.104651162790698,"other",2016,"1E39-4D10",2,"other",NA,NA,2016,1,"FALSE"
"4D10","2562",0.1,"other",2016,"2562-4D10",2,"other",NA,NA,2016,1,"FALSE"
"4D10","FA6F",0.116279069767442,"other",2016,"4D10-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"4D10","28F0",0.107142857142857,"other",2016,"28F0-4D10",1,"other",NA,NA,2016,1,"FALSE"
"1A0D","94D3",0.650943396226415,"other",2016,"1A0D-94D3",8,"other",NA,NA,2013,4,"TRUE"
"1A0D","9900",0.651785714285714,"other",2016,"1A0D-9900",6,"other",NA,NA,2013,4,"TRUE"
"1A0D","775E",0.719626168224299,"other",2016,"1A0D-775E",6,"other",NA,NA,2013,4,"TRUE"
"1A0D","A4F8",0.636363636363636,"other",2016,"1A0D-A4F8",9,"other",NA,NA,2013,4,"TRUE"
"1A0D","238E",0.654205607476635,"other",2016,"1A0D-238E",9,"other",NA,NA,2015,2,"FALSE"
"1A0D","A290",0.702970297029703,"other",2016,"1A0D-A290",3,"other",NA,NA,2015,2,"FALSE"
"1A0D","E89B",0.656862745098039,"other",2016,"1A0D-E89B",9,"other",NA,NA,2015,2,"FALSE"
"1A0D","0E3A",0.0681818181818182,"other",2016,"0E3A-1A0D",1,"other",NA,NA,2016,1,"FALSE"
"1A0D","110D",0.153061224489796,"other",2016,"110D-1A0D",8,"other",NA,NA,2016,1,"FALSE"
"1A0D","175F",0.153061224489796,"other",2016,"175F-1A0D",2,"other",NA,NA,2016,1,"FALSE"
"1A0D","1E39",0.134020618556701,"other",2016,"1A0D-1E39",7,"other",NA,NA,2016,1,"FALSE"
"1A0D","2562",0.14,"other",2016,"1A0D-2562",8,"other",NA,NA,2016,1,"FALSE"
"1A0D","FA6F",0.168421052631579,"other",2016,"1A0D-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"1A0D","28F0",0.148936170212766,"other",2016,"1A0D-28F0",1,"other",NA,NA,2016,1,"FALSE"
"94D3","9900",0.779816513761468,"other",2016,"94D3-9900",6,"other",NA,NA,2013,4,"TRUE"
"94D3","775E",0.787037037037037,"other",2016,"775E-94D3",6,"other",NA,NA,2013,4,"TRUE"
"94D3","A4F8",0.766355140186916,"other",2016,"94D3-A4F8",8,"other",NA,NA,2013,4,"TRUE"
"94D3","238E",0.722222222222222,"other",2016,"238E-94D3",6,"other",NA,NA,2015,2,"FALSE"
"94D3","A290",0.660550458715596,"other",2016,"94D3-A290",3,"other",NA,NA,2015,2,"FALSE"
"94D3","E89B",0.679245283018868,"other",2016,"94D3-E89B",6,"other",NA,NA,2015,2,"FALSE"
"94D3","0E3A",0.0729166666666667,"other",2016,"0E3A-94D3",1,"other",NA,NA,2016,1,"FALSE"
"94D3","110D",0.184466019417476,"other",2016,"110D-94D3",5,"other",NA,NA,2016,1,"FALSE"
"94D3","175F",0.196078431372549,"other",2016,"175F-94D3",2,"other",NA,NA,2016,1,"FALSE"
"94D3","1E39",0.178217821782178,"other",2016,"1E39-94D3",5,"other",NA,NA,2016,1,"FALSE"
"94D3","2562",0.171428571428571,"other",2016,"2562-94D3",5,"other",NA,NA,2016,1,"FALSE"
"94D3","FA6F",0.176470588235294,"other",2016,"94D3-FA6F",2,"other",NA,NA,2016,1,"FALSE"
"94D3","28F0",0.17,"other",2016,"28F0-94D3",1,"other",NA,NA,2016,1,"FALSE"
"9900","775E",0.780701754385965,"other",2016,"775E-9900",6,"other",NA,NA,2013,4,"TRUE"
"9900","A4F8",0.776785714285714,"other",2016,"9900-A4F8",6,"other",NA,NA,2013,4,"TRUE"
"9900","238E",0.734513274336283,"other",2016,"238E-9900",4,"other",NA,NA,2015,2,"FALSE"
"9900","A290",0.675438596491228,"other",2016,"9900-A290",3,"mother-daughter",2015,2,2016,2,"FALSE"
"9900","E89B",0.634782608695652,"other",2016,"9900-E89B",4,"other",NA,NA,2015,2,"FALSE"
"9900","0E3A",0.0560747663551402,"other",2016,"0E3A-9900",1,"other",NA,NA,2016,1,"FALSE"
"9900","110D",0.211009174311927,"other",2016,"110D-9900",3,"other",NA,NA,2016,1,"FALSE"
"9900","1E39",0.194444444444444,"other",2016,"1E39-9900",3,"other",NA,NA,2016,1,"FALSE"
"9900","2562",0.220183486238532,"other",2016,"2562-9900",3,"other",NA,NA,2016,1,"FALSE"
