"from","to","weight","pair_type","year","pairID"
"AA57","2BFD",0.0983606557377049,"other",2015,"2BFD-AA57"
"BF04","C950",0.3,"other",2015,"BF04-C950"
"BF04","39ED",0.333333333333333,"other",2015,"39ED-BF04"
"BF04","377E",0.328125,"other",2015,"377E-BF04"
"BF04","B75C",0.337837837837838,"other",2015,"B75C-BF04"
"BF04","9E17",0.328358208955224,"other",2015,"9E17-BF04"
"BF04","4FE4",0.311688311688312,"other",2015,"4FE4-BF04"
"BF04","0D1B",0.342857142857143,"other",2015,"0D1B-BF04"
"BF04","2C18",0.342465753424658,"other",2015,"2C18-BF04"
"BF04","24E9",0.304347826086957,"other",2015,"24E9-BF04"
"BF04","4ECA",0.271604938271605,"other",2015,"4ECA-BF04"
"BF04","AC35",0.231884057971014,"other",2015,"AC35-BF04"
"BF04","52AD",0.304878048780488,"other",2015,"52AD-BF04"
"BF04","4C7B",0.214285714285714,"other",2015,"4C7B-BF04"
"BF04","41C1",0.352112676056338,"other",2015,"41C1-BF04"
"BF04","22B0",0.17948717948718,"other",2015,"22B0-BF04"
"BF04","076C",0.28,"other",2015,"076C-BF04"
"BF04","879F",0.216867469879518,"other",2015,"879F-BF04"
"BF04","B587",0.383561643835616,"other",2015,"B587-BF04"
"BF04","7C6F",0.253521126760563,"other",2015,"7C6F-BF04"
"BF04","3F49",0.368421052631579,"other",2015,"3F49-BF04"
"BF04","E063",0.169230769230769,"other",2015,"BF04-E063"
"BF04","29B2",0.175675675675676,"other",2015,"29B2-BF04"
"BF04","EC1A",0.176470588235294,"other",2015,"BF04-EC1A"
"BF04","663E",0.169230769230769,"other",2015,"663E-BF04"
"BF04","6B55",0.0952380952380952,"other",2015,"6B55-BF04"
"BF04","9A91",0.0491803278688525,"other",2015,"9A91-BF04"
"BF04","125F",0.0555555555555556,"other",2015,"125F-BF04"
"BF04","F534",0.0350877192982456,"mother-daughter",2015,"BF04-F534"
"BF04","256A",0.078125,"other",2015,"256A-BF04"
"BF04","2BFD",0.0714285714285714,"other",2015,"2BFD-BF04"
"C950","39ED",0.236111111111111,"other",2015,"39ED-C950"
"C950","377E",0.25,"other",2015,"377E-C950"
"C950","B75C",0.4,"other",2015,"B75C-C950"
"C950","9E17",0.254237288135593,"other",2015,"9E17-C950"
"C950","4FE4",0.246376811594203,"other",2015,"4FE4-C950"
"C950","0D1B",0.215384615384615,"other",2015,"0D1B-C950"
"C950","2C18",0.276923076923077,"other",2015,"2C18-C950"
"C950","24E9",0.25,"other",2015,"24E9-C950"
"C950","4ECA",0.294117647058824,"other",2015,"4ECA-C950"
"C950","AC35",0.48936170212766,"other",2015,"AC35-C950"
"C950","52AD",0.314285714285714,"other",2015,"52AD-C950"
"C950","4C7B",0.296296296296296,"other",2015,"4C7B-C950"
"C950","41C1",0.327868852459016,"other",2015,"41C1-C950"
"C950","22B0",0.184615384615385,"other",2015,"22B0-C950"
"C950","076C",0.306451612903226,"other",2015,"076C-C950"
"C950","879F",0.228571428571429,"other",2015,"879F-C950"
"C950","B587",0.178082191780822,"other",2015,"B587-C950"
"C950","7C6F",0.174603174603175,"other",2015,"7C6F-C950"
"C950","3F49",0.253521126760563,"other",2015,"3F49-C950"
"C950","E063",0.22,"other",2015,"C950-E063"
"C950","29B2",0.125,"other",2015,"29B2-C950"
"C950","EC1A",0.140350877192982,"other",2015,"C950-EC1A"
"C950","663E",0.0701754385964912,"other",2015,"663E-C950"
"C950","6B55",0.0845070422535211,"other",2015,"6B55-C950"
"C950","256A",0.148936170212766,"other",2015,"256A-C950"
"C950","2BFD",0.132075471698113,"other",2015,"2BFD-C950"
"39ED","377E",0.276923076923077,"other",2015,"377E-39ED"
"39ED","B75C",0.293333333333333,"other",2015,"39ED-B75C"
"39ED","9E17",0.225352112676056,"other",2015,"39ED-9E17"
"39ED","4FE4",0.302631578947368,"other",2015,"39ED-4FE4"
"39ED","0D1B",0.26027397260274,"other",2015,"0D1B-39ED"
"39ED","2C18",0.371428571428571,"other",2015,"2C18-39ED"
"39ED","24E9",0.222222222222222,"other",2015,"24E9-39ED"
"39ED","4ECA",0.346666666666667,"other",2015,"39ED-4ECA"
"39ED","AC35",0.238805970149254,"other",2015,"39ED-AC35"
"39ED","52AD",0.296296296296296,"other",2015,"39ED-52AD"
"39ED","4C7B",0.152777777777778,"other",2015,"39ED-4C7B"
"39ED","41C1",0.305555555555556,"other",2015,"39ED-41C1"
"39ED","22B0",0.304347826086957,"other",2015,"22B0-39ED"
"39ED","076C",0.236842105263158,"other",2015,"076C-39ED"
"39ED","879F",0.337837837837838,"other",2015,"39ED-879F"
"39ED","B587",0.32,"other",2015,"39ED-B587"
"39ED","7C6F",0.225352112676056,"other",2015,"39ED-7C6F"
"39ED","3F49",0.228915662650602,"other",2015,"39ED-3F49"
"39ED","E063",0.121212121212121,"other",2015,"39ED-E063"
"39ED","29B2",0.26865671641791,"other",2015,"29B2-39ED"
"39ED","EC1A",0.238095238095238,"other",2015,"39ED-EC1A"
"39ED","663E",0.174603174603175,"other",2015,"39ED-663E"
"39ED","6B55",0.216216216216216,"other",2015,"39ED-6B55"
"39ED","9A91",0.0333333333333333,"other",2015,"39ED-9A91"
"39ED","125F",0.0576923076923077,"other",2015,"125F-39ED"
"39ED","F534",0.0754716981132075,"other",2015,"39ED-F534"
"39ED","256A",0.175438596491228,"other",2015,"256A-39ED"
"39ED","2BFD",0.158730158730159,"other",2015,"2BFD-39ED"
"377E","B75C",0.368421052631579,"other",2015,"377E-B75C"
"377E","9E17",0.307692307692308,"other",2015,"377E-9E17"
"377E","4FE4",0.25,"other",2015,"377E-4FE4"
"377E","0D1B",0.19672131147541,"other",2015,"0D1B-377E"
"377E","2C18",0.375,"other",2015,"2C18-377E"
"377E","24E9",0.277777777777778,"other",2015,"24E9-377E"
"377E","4ECA",0.223880597014925,"other",2015,"377E-4ECA"
"377E","AC35",0.333333333333333,"other",2015,"377E-AC35"
"377E","52AD",0.178082191780822,"other",2015,"377E-52AD"
"377E","4C7B",0.361702127659574,"other",2015,"377E-4C7B"
"377E","41C1",0.209677419354839,"other",2015,"377E-41C1"
"377E","22B0",0.145161290322581,"other",2015,"22B0-377E"
"377E","076C",0.229508196721311,"other",2015,"076C-377E"
"377E","879F",0.26984126984127,"other",2015,"377E-879F"
"377E","B587",0.212121212121212,"other",2015,"377E-B587"
"377E","7C6F",0.172413793103448,"other",2015,"377E-7C6F"
"377E","3F49",0.317460317460317,"other",2015,"377E-3F49"
"377E","E063",0.222222222222222,"other",2015,"377E-E063"
"377E","29B2",0.157894736842105,"other",2015,"29B2-377E"
"377E","EC1A",0.134615384615385,"other",2015,"377E-EC1A"
"377E","663E",0.145833333333333,"other",2015,"377E-663E"
"377E","6B55",0.0597014925373134,"other",2015,"377E-6B55"
"377E","9A91",0.0238095238095238,"other",2015,"377E-9A91"
"377E","125F",0.0588235294117647,"other",2015,"125F-377E"
"377E","F534",0.027027027027027,"other",2015,"377E-F534"
"377E","256A",0.0909090909090909,"other",2015,"256A-377E"
"377E","2BFD",0.0384615384615385,"other",2015,"2BFD-377E"
"B75C","9E17",0.413793103448276,"other",2015,"9E17-B75C"
"B75C","4FE4",0.236842105263158,"other",2015,"4FE4-B75C"
"B75C","0D1B",0.208333333333333,"other",2015,"0D1B-B75C"
"B75C","2C18",0.378787878787879,"other",2015,"2C18-B75C"
"B75C","24E9",0.317460317460317,"other",2015,"24E9-B75C"
"B75C","4ECA",0.230769230769231,"other",2015,"4ECA-B75C"
"B75C","AC35",0.392857142857143,"other",2015,"AC35-B75C"
"B75C","52AD",0.234567901234568,"other",2015,"52AD-B75C"
"B75C","4C7B",0.3,"other",2015,"4C7B-B75C"
"B75C","41C1",0.390625,"other",2015,"41C1-B75C"
"B75C","22B0",0.164383561643836,"other",2015,"22B0-B75C"
"B75C","076C",0.253521126760563,"other",2015,"076C-B75C"
"B75C","879F",0.253333333333333,"other",2015,"879F-B75C"
"B75C","B587",0.220779220779221,"other",2015,"B587-B75C"
"B75C","7C6F",0.205882352941176,"other",2015,"7C6F-B75C"
"B75C","3F49",0.366197183098592,"other",2015,"3F49-B75C"
"B75C","E063",0.169491525423729,"other",2015,"B75C-E063"
"B75C","29B2",0.212121212121212,"other",2015,"29B2-B75C"
"B75C","EC1A",0.17741935483871,"other",2015,"B75C-EC1A"
"B75C","663E",0.169491525423729,"mother-daughter",2015,"663E-B75C"
"B75C","6B55",0.103896103896104,"other",2015,"6B55-B75C"
"B75C","9A91",0.0555555555555556,"other",2015,"9A91-B75C"
"B75C","125F",0.0416666666666667,"other",2015,"125F-B75C"
"B75C","F534",0.0612244897959184,"other",2015,"B75C-F534"
"B75C","256A",0.087719298245614,"other",2015,"256A-B75C"
"B75C","2BFD",0.0625,"other",2015,"2BFD-B75C"
"9E17","4FE4",0.292307692307692,"other",2015,"4FE4-9E17"
"9E17","0D1B",0.283333333333333,"other",2015,"0D1B-9E17"
"9E17","2C18",0.396551724137931,"other",2015,"2C18-9E17"
"9E17","24E9",0.377358490566038,"other",2015,"24E9-9E17"
"9E17","4ECA",0.246376811594203,"other",2015,"4ECA-9E17"
"9E17","AC35",0.192982456140351,"other",2015,"9E17-AC35"
"9E17","52AD",0.232876712328767,"other",2015,"52AD-9E17"
"9E17","4C7B",0.387755102040816,"other",2015,"4C7B-9E17"
"9E17","41C1",0.338983050847458,"other",2015,"41C1-9E17"
"9E17","22B0",0.19047619047619,"other",2015,"22B0-9E17"
"9E17","076C",0.253968253968254,"other",2015,"076C-9E17"
"9E17","879F",0.253731343283582,"other",2015,"879F-9E17"
"9E17","B587",0.3125,"other",2015,"9E17-B587"
"9E17","7C6F",0.161290322580645,"other",2015,"7C6F-9E17"
"9E17","3F49",0.338461538461538,"other",2015,"3F49-9E17"
"9E17","E063",0.18,"other",2015,"9E17-E063"
"9E17","29B2",0.111111111111111,"other",2015,"29B2-9E17"
"9E17","EC1A",0.0862068965517241,"other",2015,"9E17-EC1A"
"9E17","663E",0.0925925925925926,"other",2015,"663E-9E17"
"9E17","6B55",0.0869565217391304,"other",2015,"6B55-9E17"
"9E17","9A91",0.0444444444444444,"other",2015,"9A91-9E17"
"9E17","125F",0.0256410256410256,"other",2015,"125F-9E17"
"9E17","256A",0.0196078431372549,"other",2015,"256A-9E17"
"9E17","2BFD",0.0357142857142857,"other",2015,"2BFD-9E17"
"4FE4","0D1B",0.435483870967742,"other",2015,"0D1B-4FE4"
"4FE4","2C18",0.476190476190476,"other",2015,"2C18-4FE4"
"4FE4","24E9",0.214285714285714,"other",2015,"24E9-4FE4"
"4FE4","4ECA",0.380281690140845,"other",2015,"4ECA-4FE4"
"4FE4","AC35",0.26984126984127,"other",2015,"4FE4-AC35"
"4FE4","52AD",0.397260273972603,"other",2015,"4FE4-52AD"
"4FE4","4C7B",0.35593220338983,"other",2015,"4C7B-4FE4"
"4FE4","41C1",0.213333333333333,"other",2015,"41C1-4FE4"
"4FE4","22B0",0.359375,"other",2015,"22B0-4FE4"
"4FE4","076C",0.444444444444444,"other",2015,"076C-4FE4"
"4FE4","879F",0.371428571428571,"other",2015,"4FE4-879F"
"4FE4","B587",0.391304347826087,"other",2015,"4FE4-B587"
"4FE4","7C6F",0.253731343283582,"other",2015,"4FE4-7C6F"
"4FE4","3F49",0.207317073170732,"other",2015,"3F49-4FE4"
"4FE4","E063",0.126984126984127,"other",2015,"4FE4-E063"
"4FE4","29B2",0.171428571428571,"other",2015,"29B2-4FE4"
"4FE4","EC1A",0.102941176470588,"other",2015,"4FE4-EC1A"
"4FE4","663E",0.109375,"other",2015,"4FE4-663E"
"4FE4","6B55",0.191780821917808,"other",2015,"4FE4-6B55"
"4FE4","9A91",0.0350877192982456,"other",2015,"4FE4-9A91"
"4FE4","125F",0.0196078431372549,"other",2015,"125F-4FE4"
"4FE4","F534",0.0188679245283019,"other",2015,"4FE4-F534"
"4FE4","256A",0.12280701754386,"other",2015,"256A-4FE4"
"4FE4","2BFD",0.206896551724138,"other",2015,"2BFD-4FE4"
"0D1B","2C18",0.34375,"other",2015,"0D1B-2C18"
"0D1B","24E9",0.181818181818182,"other",2015,"0D1B-24E9"
"0D1B","4ECA",0.28169014084507,"other",2015,"0D1B-4ECA"
"0D1B","AC35",0.19672131147541,"other",2015,"0D1B-AC35"
"0D1B","52AD",0.319444444444444,"other",2015,"0D1B-52AD"
"0D1B","4C7B",0.327272727272727,"other",2015,"0D1B-4C7B"
"0D1B","41C1",0.235294117647059,"other",2015,"0D1B-41C1"
"0D1B","22B0",0.290322580645161,"other",2015,"0D1B-22B0"
"0D1B","076C",0.423728813559322,"other",2015,"076C-0D1B"
"0D1B","879F",0.348484848484849,"other",2015,"0D1B-879F"
"0D1B","B587",0.412698412698413,"other",2015,"0D1B-B587"
"0D1B","7C6F",0.222222222222222,"other",2015,"0D1B-7C6F"
"0D1B","3F49",0.194805194805195,"other",2015,"0D1B-3F49"
"0D1B","E063",0.142857142857143,"other",2015,"0D1B-E063"
"0D1B","29B2",0.102941176470588,"other",2015,"0D1B-29B2"
"0D1B","EC1A",0.0303030303030303,"other",2015,"0D1B-EC1A"
"0D1B","663E",0.0491803278688525,"other",2015,"0D1B-663E"
"0D1B","6B55",0.159420289855072,"other",2015,"0D1B-6B55"
"0D1B","9A91",0.0196078431372549,"other",2015,"0D1B-9A91"
"0D1B","125F",0.0465116279069767,"other",2015,"0D1B-125F"
"0D1B","F534",0.0444444444444444,"other",2015,"0D1B-F534"
"0D1B","256A",0.0363636363636364,"other",2015,"0D1B-256A"
"0D1B","2BFD",0.166666666666667,"other",2015,"0D1B-2BFD"
"2C18","24E9",0.389830508474576,"other",2015,"24E9-2C18"
"2C18","4ECA",0.338028169014085,"other",2015,"2C18-4ECA"
"2C18","AC35",0.327586206896552,"other",2015,"2C18-AC35"
"2C18","52AD",0.32,"other",2015,"2C18-52AD"
"2C18","4C7B",0.350877192982456,"other",2015,"2C18-4C7B"
"2C18","41C1",0.294117647058824,"other",2015,"2C18-41C1"
"2C18","22B0",0.272727272727273,"other",2015,"22B0-2C18"
"2C18","076C",0.313432835820896,"other",2015,"076C-2C18"
"2C18","879F",0.388059701492537,"other",2015,"2C18-879F"
"2C18","B587",0.409090909090909,"other",2015,"2C18-B587"
"2C18","7C6F",0.246153846153846,"other",2015,"2C18-7C6F"
"2C18","3F49",0.371428571428571,"other",2015,"2C18-3F49"
"2C18","E063",0.172413793103448,"other",2015,"2C18-E063"
"2C18","29B2",0.215384615384615,"other",2015,"29B2-2C18"
"2C18","EC1A",0.142857142857143,"other",2015,"2C18-EC1A"
"2C18","663E",0.214285714285714,"other",2015,"2C18-663E"
"2C18","6B55",0.166666666666667,"other",2015,"2C18-6B55"
"2C18","9A91",0.037037037037037,"other",2015,"2C18-9A91"
"2C18","125F",0.0208333333333333,"other",2015,"125F-2C18"
"2C18","F534",0.0408163265306122,"other",2015,"2C18-F534"
"2C18","256A",0.0892857142857143,"other",2015,"256A-2C18"
"2C18","2BFD",0.116666666666667,"other",2015,"2BFD-2C18"
"24E9","4ECA",0.225352112676056,"other",2015,"24E9-4ECA"
"24E9","AC35",0.254545454545455,"other",2015,"24E9-AC35"
"24E9","52AD",0.213333333333333,"other",2015,"24E9-52AD"
"24E9","4C7B",0.232142857142857,"other",2015,"24E9-4C7B"
"24E9","41C1",0.26984126984127,"other",2015,"24E9-41C1"
"24E9","22B0",0.169230769230769,"other",2015,"22B0-24E9"
"24E9","076C",0.230769230769231,"other",2015,"076C-24E9"
"24E9","879F",0.164383561643836,"other",2015,"24E9-879F"
"24E9","B587",0.180555555555556,"other",2015,"24E9-B587"
"24E9","7C6F",0.106060606060606,"other",2015,"24E9-7C6F"
"24E9","3F49",0.396825396825397,"other",2015,"24E9-3F49"
"24E9","E063",0.132075471698113,"other",2015,"24E9-E063"
"24E9","29B2",0.224137931034483,"other",2015,"24E9-29B2"
"24E9","EC1A",0.142857142857143,"other",2015,"24E9-EC1A"
"24E9","663E",0.176470588235294,"other",2015,"24E9-663E"
"24E9","6B55",0.0704225352112676,"other",2015,"24E9-6B55"
"24E9","9A91",0.0909090909090909,"other",2015,"24E9-9A91"
"24E9","256A",0.06,"other",2015,"24E9-256A"
"24E9","2BFD",0.0172413793103448,"other",2015,"24E9-2BFD"
"4ECA","AC35",0.32258064516129,"other",2015,"4ECA-AC35"
"4ECA","52AD",0.485714285714286,"other",2015,"4ECA-52AD"
"4ECA","4C7B",0.261538461538462,"other",2015,"4C7B-4ECA"
"4ECA","41C1",0.273972602739726,"other",2015,"41C1-4ECA"
"4ECA","22B0",0.236111111111111,"other",2015,"22B0-4ECA"
"4ECA","076C",0.388059701492537,"other",2015,"076C-4ECA"
"4ECA","879F",0.306666666666667,"other",2015,"4ECA-879F"
"4ECA","B587",0.240506329113924,"other",2015,"4ECA-B587"
"4ECA","7C6F",0.246376811594203,"other",2015,"4ECA-7C6F"
"4ECA","3F49",0.2625,"other",2015,"3F49-4ECA"
"4ECA","E063",0.106060606060606,"other",2015,"4ECA-E063"
"4ECA","29B2",0.183098591549296,"other",2015,"29B2-4ECA"
"4ECA","EC1A",0.262295081967213,"other",2015,"4ECA-EC1A"
"4ECA","663E",0.258620689655172,"other",2015,"4ECA-663E"
"4ECA","6B55",0.271428571428571,"other",2015,"4ECA-6B55"
"4ECA","9A91",0.109090909090909,"mother-daughter",2015,"4ECA-9A91"
"4ECA","125F",0.0588235294117647,"other",2015,"125F-4ECA"
"4ECA","F534",0.0769230769230769,"other",2015,"4ECA-F534"
"4ECA","256A",0.178571428571429,"other",2015,"256A-4ECA"
"4ECA","2BFD",0.220338983050847,"other",2015,"2BFD-4ECA"
"AC35","52AD",0.323076923076923,"other",2015,"52AD-AC35"
"AC35","4C7B",0.28,"other",2015,"4C7B-AC35"
"AC35","41C1",0.293103448275862,"other",2015,"41C1-AC35"
"AC35","22B0",0.163934426229508,"other",2015,"22B0-AC35"
"AC35","076C",0.19047619047619,"other",2015,"076C-AC35"
"AC35","879F",0.230769230769231,"other",2015,"879F-AC35"
"AC35","B587",0.176470588235294,"other",2015,"AC35-B587"
"AC35","7C6F",0.192982456140351,"other",2015,"7C6F-AC35"
"AC35","3F49",0.220588235294118,"other",2015,"3F49-AC35"
"AC35","E063",0.195652173913043,"other",2015,"AC35-E063"
"AC35","29B2",0.178571428571429,"other",2015,"29B2-AC35"
"AC35","EC1A",0.229166666666667,"other",2015,"AC35-EC1A"
"AC35","663E",0.170212765957447,"other",2015,"663E-AC35"
"AC35","6B55",0.126984126984127,"other",2015,"6B55-AC35"
"AC35","9A91",0.048780487804878,"other",2015,"9A91-AC35"
"AC35","125F",0.0285714285714286,"other",2015,"125F-AC35"
"AC35","F534",0.027027027027027,"other",2015,"AC35-F534"
"AC35","256A",0.2,"other",2015,"256A-AC35"
"AC35","2BFD",0.148936170212766,"other",2015,"2BFD-AC35"
"52AD","4C7B",0.323076923076923,"other",2015,"4C7B-52AD"
"52AD","41C1",0.347222222222222,"other",2015,"41C1-52AD"
"52AD","22B0",0.223684210526316,"other",2015,"22B0-52AD"
"52AD","076C",0.347222222222222,"other",2015,"076C-52AD"
"52AD","879F",0.259259259259259,"other",2015,"52AD-879F"
"52AD","B587",0.307692307692308,"other",2015,"52AD-B587"
"52AD","7C6F",0.25,"other",2015,"52AD-7C6F"
"52AD","3F49",0.235294117647059,"other",2015,"3F49-52AD"
"52AD","E063",0.149253731343284,"other",2015,"52AD-E063"
"52AD","29B2",0.142857142857143,"other",2015,"29B2-52AD"
"52AD","EC1A",0.191176470588235,"other",2015,"52AD-EC1A"
"52AD","663E",0.166666666666667,"other",2015,"52AD-663E"
"52AD","6B55",0.256756756756757,"other",2015,"52AD-6B55"
"52AD","9A91",0.101694915254237,"other",2015,"52AD-9A91"
"52AD","125F",0.0175438596491228,"other",2015,"125F-52AD"
"52AD","F534",0.0714285714285714,"other",2015,"52AD-F534"
"52AD","256A",0.166666666666667,"other",2015,"256A-52AD"
"52AD","2BFD",0.169230769230769,"other",2015,"2BFD-52AD"
"4C7B","41C1",0.293103448275862,"other",2015,"41C1-4C7B"
"4C7B","22B0",0.203389830508475,"other",2015,"22B0-4C7B"
"4C7B","076C",0.339285714285714,"other",2015,"076C-4C7B"
"4C7B","879F",0.25,"other",2015,"4C7B-879F"
"4C7B","B587",0.26984126984127,"other",2015,"4C7B-B587"
"4C7B","7C6F",0.172413793103448,"other",2015,"4C7B-7C6F"
"4C7B","3F49",0.296875,"other",2015,"3F49-4C7B"
"4C7B","E063",0.145833333333333,"other",2015,"4C7B-E063"
"4C7B","29B2",0.0476190476190476,"other",2015,"29B2-4C7B"
"4C7B","EC1A",0.0172413793103448,"other",2015,"4C7B-EC1A"
"4C7B","663E",0.0576923076923077,"other",2015,"4C7B-663E"
"4C7B","6B55",0.0757575757575758,"other",2015,"4C7B-6B55"
"4C7B","9A91",0.0238095238095238,"other",2015,"4C7B-9A91"
"4C7B","256A",0.0434782608695652,"other",2015,"256A-4C7B"
"4C7B","2BFD",0.08,"other",2015,"2BFD-4C7B"
"41C1","22B0",0.0933333333333333,"other",2015,"22B0-41C1"
"41C1","076C",0.194444444444444,"other",2015,"076C-41C1"
"41C1","879F",0.213333333333333,"other",2015,"41C1-879F"
"41C1","B587",0.263888888888889,"other",2015,"41C1-B587"
"41C1","7C6F",0.253968253968254,"other",2015,"41C1-7C6F"
"41C1","3F49",0.323943661971831,"other",2015,"3F49-41C1"
"41C1","E063",0.137931034482759,"other",2015,"41C1-E063"
"41C1","29B2",0.149253731343284,"other",2015,"29B2-41C1"
"41C1","EC1A",0.166666666666667,"other",2015,"41C1-EC1A"
"41C1","663E",0.0819672131147541,"other",2015,"41C1-663E"
"41C1","6B55",0.154929577464789,"other",2015,"41C1-6B55"
"41C1","9A91",0.0588235294117647,"other",2015,"41C1-9A91"
"41C1","125F",0.0217391304347826,"other",2015,"125F-41C1"
"41C1","F534",0.0425531914893617,"other",2015,"41C1-F534"
"41C1","256A",0.0925925925925926,"other",2015,"256A-41C1"
"41C1","2BFD",0.101694915254237,"mother-daughter",2015,"2BFD-41C1"
"22B0","076C",0.301587301587302,"other",2015,"076C-22B0"
"22B0","879F",0.298507462686567,"other",2015,"22B0-879F"
"22B0","B587",0.318181818181818,"other",2015,"22B0-B587"
"22B0","7C6F",0.136363636363636,"other",2015,"22B0-7C6F"
"22B0","3F49",0.153846153846154,"other",2015,"22B0-3F49"
"22B0","E063",0.148148148148148,"other",2015,"22B0-E063"
"22B0","29B2",0.258620689655172,"other",2015,"22B0-29B2"
"22B0","EC1A",0.11864406779661,"other",2015,"22B0-EC1A"
"22B0","663E",0.0689655172413793,"other",2015,"22B0-663E"
"22B0","6B55",0.21875,"other",2015,"22B0-6B55"
"22B0","125F",0.0238095238095238,"other",2015,"125F-22B0"
"22B0","F534",0.0465116279069767,"other",2015,"22B0-F534"
"22B0","256A",0.1,"other",2015,"22B0-256A"
"22B0","2BFD",0.12962962962963,"other",2015,"22B0-2BFD"
"076C","879F",0.338235294117647,"other",2015,"076C-879F"
"076C","B587",0.338235294117647,"other",2015,"076C-B587"
"076C","7C6F",0.17910447761194,"other",2015,"076C-7C6F"
"076C","3F49",0.287671232876712,"other",2015,"076C-3F49"
"076C","E063",0.2,"other",2015,"076C-E063"
"076C","29B2",0.0845070422535211,"other",2015,"076C-29B2"
"076C","EC1A",0.0769230769230769,"other",2015,"076C-EC1A"
"076C","663E",0.1,"other",2015,"076C-663E"
"076C","6B55",0.138888888888889,"other",2015,"076C-6B55"
"076C","9A91",0.0588235294117647,"other",2015,"076C-9A91"
"076C","125F",0.0444444444444444,"other",2015,"076C-125F"
"076C","F534",0.0652173913043478,"other",2015,"076C-F534"
"076C","256A",0.0350877192982456,"other",2015,"076C-256A"
"076C","2BFD",0.101694915254237,"other",2015,"076C-2BFD"
"879F","B587",0.333333333333333,"other",2015,"879F-B587"
"879F","7C6F",0.217391304347826,"other",2015,"7C6F-879F"
"879F","3F49",0.222222222222222,"other",2015,"3F49-879F"
"879F","E063",0.245614035087719,"other",2015,"879F-E063"
"879F","29B2",0.154929577464789,"other",2015,"29B2-879F"
"879F","EC1A",0.119402985074627,"other",2015,"879F-EC1A"
"879F","663E",0.109375,"other",2015,"663E-879F"
"879F","6B55",0.242857142857143,"mother-daughter",2015,"6B55-879F"
"879F","9A91",0.0350877192982456,"other",2015,"879F-9A91"
"879F","125F",0.04,"other",2015,"125F-879F"
"879F","F534",0.0384615384615385,"other",2015,"879F-F534"
"879F","256A",0.103448275862069,"other",2015,"256A-879F"
"879F","2BFD",0.186440677966102,"other",2015,"2BFD-879F"
"B587","7C6F",0.253731343283582,"other",2015,"7C6F-B587"
"B587","3F49",0.302631578947368,"other",2015,"3F49-B587"
"B587","E063",0.203389830508475,"other",2015,"B587-E063"
"B587","29B2",0.138888888888889,"other",2015,"29B2-B587"
"B587","EC1A",0.0869565217391304,"other",2015,"B587-EC1A"
"B587","663E",0.126984126984127,"other",2015,"663E-B587"
"B587","6B55",0.208333333333333,"other",2015,"6B55-B587"
"B587","9A91",0.0535714285714286,"other",2015,"9A91-B587"
"B587","125F",0.0612244897959184,"other",2015,"125F-B587"
"B587","F534",0.0384615384615385,"other",2015,"B587-F534"
"B587","256A",0.032258064516129,"other",2015,"256A-B587"
"B587","2BFD",0.111111111111111,"other",2015,"2BFD-B587"
"7C6F","3F49",0.16,"other",2015,"3F49-7C6F"
"7C6F","E063",0.18,"other",2015,"7C6F-E063"
"7C6F","29B2",0.129032258064516,"other",2015,"29B2-7C6F"
"7C6F","EC1A",0.0677966101694915,"other",2015,"7C6F-EC1A"
"7C6F","663E",0.0925925925925926,"other",2015,"663E-7C6F"
"7C6F","6B55",0.119402985074627,"other",2015,"6B55-7C6F"
"7C6F","256A",0.130434782608696,"other",2015,"256A-7C6F"
"7C6F","2BFD",0.16,"other",2015,"2BFD-7C6F"
"3F49","E063",0.174603174603175,"other",2015,"3F49-E063"
"3F49","29B2",0.164383561643836,"other",2015,"29B2-3F49"
"3F49","EC1A",0.2,"mother-daughter",2015,"3F49-EC1A"
"3F49","663E",0.213114754098361,"other",2015,"3F49-663E"
"3F49","6B55",0.111111111111111,"other",2015,"3F49-6B55"
"3F49","9A91",0.0689655172413793,"other",2015,"3F49-9A91"
"3F49","125F",0.0377358490566038,"other",2015,"125F-3F49"
"3F49","F534",0.0363636363636364,"other",2015,"3F49-F534"
"3F49","256A",0.0983606557377049,"other",2015,"256A-3F49"
"3F49","2BFD",0.0579710144927536,"other",2015,"2BFD-3F49"
"E063","29B2",0.0555555555555556,"other",2015,"29B2-E063"
"E063","EC1A",0.0416666666666667,"other",2015,"E063-EC1A"
"E063","663E",0.0454545454545455,"other",2015,"663E-E063"
"E063","6B55",0.087719298245614,"other",2015,"6B55-E063"
"E063","9A91",0.0303030303030303,"other",2015,"9A91-E063"
"E063","256A",0.0540540540540541,"other",2015,"256A-E063"
"E063","2BFD",0.0465116279069767,"other",2015,"2BFD-E063"
"29B2","EC1A",0.270833333333333,"other",2015,"29B2-EC1A"
"29B2","663E",0.14,"other",2015,"29B2-663E"
"29B2","6B55",0.17741935483871,"other",2015,"29B2-6B55"
"29B2","9A91",0.0465116279069767,"other",2015,"29B2-9A91"
"29B2","125F",0.0555555555555556,"other",2015,"125F-29B2"
"29B2","F534",0.0810810810810811,"other",2015,"29B2-F534"
"29B2","256A",0.219512195121951,"other",2015,"256A-29B2"
"29B2","2BFD",0.0769230769230769,"other",2015,"29B2-2BFD"
"EC1A","663E",0.388888888888889,"other",2015,"663E-EC1A"
"EC1A","6B55",0.245283018867925,"other",2015,"6B55-EC1A"
"EC1A","9A91",0.151515151515152,"other",2015,"9A91-EC1A"
"EC1A","125F",0.0689655172413793,"other",2015,"125F-EC1A"
